metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
3_status__stand__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,3_status,stand,sqrt_mahalanobis,RW,51672,0.6342153053392242,557.2664735429184,23.606492190558903,0.0,0.011544070101238329,0.02772876210143535,0.06555006503897862,0.15994994813116623,0.6479916232686106,3017.2038716536586,95.0,3.0416863555118084e-05,1.1812009736729276,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\3_status\stand\sqrt_mahalanobis\RW.png
3_status__stand__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),3_status,stand,log1p_filter_distance,RW,51672,0.00644382436981207,0.002453306482475697,0.04953086393831322,0.0,0.00025443179844220277,0.0006109722085785295,0.0014421066898886808,0.0035058065202094066,0.014012015325365076,3.7484831372782734,95.0,6.704764847032464e-07,0.02528147671383509,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\3_status\stand\log1p_filter_distance\RW.png
3_status__anomaly__distances,"Расстояние между соседними точками, м",3_status,anomaly,distances,,139261,1177.650949969037,352647255.7736157,18778.904541362783,0.0,0.2776606798967091,0.8053149531428974,3.0399477139723716,118.90830190104448,1097.7450477039379,1485000.036494093,95.0,0.0,1445.5149934540254,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\3_status\anomaly\distances\distances.png
3_status__move__distances,"Расстояние между соседними точками, м",3_status,move,distances,,113353,37.728360269337585,9703.784982564233,98.50779148150787,0.0,2.088485567936866,26.397239930237173,42.688398211720326,49.22179858334328,56.15720868922083,19226.63568217937,95.0,0.8301397948188234,58.2644531789893,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\3_status\move\distances\distances.png
3_status__stand__distances,"Расстояние между соседними точками, м",3_status,stand,distances,,51579,18.116629933126916,2886358.106746191,1698.928517256153,0.0,0.22682892160981602,0.5448215047336611,1.2864297717693813,3.1326442679159934,12.574878319571999,374867.7984272933,95.0,0.0,22.83806283827238,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\3_status\stand\distances\distances.png
2_status__stand_move__log_likelihood__RW,Логарифм правдоподобия,2_status,stand_move,log_likelihood,RW,165030,-181.24933535415602,1030339161.2394466,32098.89657354979,-11108140.803430557,-11.724120308663622,-10.589124876348976,-8.855079841357028,-7.8028619081221,-7.795925445232315,-7.690830196567593,95.0,-12.087141248771504,-7.79577052066375,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\2_status\stand_move\log_likelihood\RW.png
2_status__anomaly__log_likelihood__RW,Логарифм правдоподобия,2_status,anomaly,log_likelihood,RW,139164,-10166.305717754602,279345457472.5086,528531.4157857682,-139577463.00191757,-552.455770558751,-19.329990235399784,-7.807691615695706,-7.796509299591681,-7.795769455288373,-7.6905583728588125,95.0,-2702.923560026987,-7.795669979785184,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\2_status\anomaly\log_likelihood\RW.png
2_status__stand_move__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,stand_move,mahalanobis,RW,165030,346.89743400139247,4121352216.894911,64197.75865943383,0.0,0.0005109318325287552,0.01423160777331871,2.112752923181225,5.585966776160262,7.854460149167983,22216260.603607327,95.0,0.00020235318245474736,8.576212911400571,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\2_status\stand_move\mahalanobis\RW.png
2_status__anomaly__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,anomaly,mahalanobis,RW,139164,20316.76403000759,1117381649947.3633,1057062.7464570696,0.0,0.0001989519527917153,0.0016766025690085518,0.023599445186809613,21.923998616072005,1088.7655954944698,279154909.0284413,95.0,9.4184732956611e-10,5390.255780095341,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\2_status\anomaly\mahalanobis\RW.png
2_status__stand_move__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",2_status,stand_move,filter_distance,RW,165030,0.031244154823470455,0.01889469579995207,0.1374579783059247,0.0,0.0004982539454022957,0.0026230900792068193,0.03200844140075919,0.052062072539264405,0.061691088624491325,41.456632248959394,95.0,0.00031264072368108136,0.06440545850919452,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\2_status\stand_move\filter_distance\RW.png
2_status__anomaly__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",2_status,anomaly,filter_distance,RW,139164,0.17488354059733038,2.231186044025969,1.4937155164307456,0.0,0.00031091584322507374,0.000874177403084536,0.0033776034094623038,0.07202369726933625,0.5102909262449339,260.5674482602867,95.0,6.764869950429675e-07,1.268794042852865,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\2_status\anomaly\filter_distance\RW.png
2_status__stand_move__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,2_status,stand_move,sqrt_mahalanobis,RW,165030,1.5474483787127558,344.50283751661175,18.560787631903224,0.0,0.022603801284933365,0.11929630242844072,1.4535311908806823,2.3634649936391523,2.8025809799041945,4713.412840353296,95.0,0.014225089866295136,2.9285171864148736,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\2_status\stand_move\sqrt_mahalanobis\RW.png
2_status__anomaly__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,2_status,anomaly,sqrt_mahalanobis,RW,139164,14.021371226008743,20120.165178950047,141.84556806241795,0.0,0.01410503288871441,0.04094633767516005,0.153621109183629,4.682306967618974,32.9964482239142,16707.929525481046,95.0,3.0689526339420186e-05,73.4183613280433,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\2_status\anomaly\sqrt_mahalanobis\RW.png
2_status__stand_move__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),2_status,stand_move,log1p_filter_distance,RW,165030,0.02958936939329324,0.0013911681143924275,0.03729836610888509,0.0,0.000498129858121515,0.0026196557827537236,0.03150684667778933,0.050752116889722046,0.059863003505388236,3.7484831372782734,95.0,0.00031259186175324724,0.06241638835796745,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\2_status\stand_move\log1p_filter_distance\RW.png
2_status__anomaly__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),2_status,anomaly,log1p_filter_distance,RW,139164,0.10919683451812308,0.05471124262417862,0.23390434503056717,0.0,0.0003108675189105601,0.0008737955325506938,0.0033719121187478504,0.06954816806576183,0.41230229849478794,5.566692178584799,95.0,6.764867662256699e-07,0.8192484306231625,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\2\RW\2_status\anomaly\log1p_filter_distance\RW.png
