time,lat,lon
1970-01-01 00:00:00.000734836,68.08899699999999,42.071156
1970-01-01 00:00:00.000734846,68.088875,42.070953
1970-01-01 00:00:00.000734856,68.08876,42.070782
1970-01-01 00:00:00.000734866,68.088638,42.070591
1970-01-01 00:00:00.000734876,68.088493,42.07037
1970-01-01 00:00:00.000734886,68.088371,42.07019
1970-01-01 00:00:00.000734896,68.08824200000001,42.070011
1970-01-01 00:00:00.000734906,68.088127,42.069809
1970-01-01 00:00:00.000734916,68.08800500000001,42.069618
1970-01-01 00:00:00.000734926,68.087868,42.069443
1970-01-01 00:00:00.000734936,68.087746,42.069244
1970-01-01 00:00:00.000734946,68.087624,42.06905
1970-01-01 00:00:00.000734956,68.087502,42.068871
1970-01-01 00:00:00.000734966,68.087372,42.068707
1970-01-01 00:00:00.000734976,68.087242,42.068508
1970-01-01 00:00:00.000734986,68.087135,42.068298
1970-01-01 00:00:00.000734996,68.08699,42.068073
1970-01-01 00:00:00.000735006,68.086853,42.067894
1970-01-01 00:00:00.000735016,68.086731,42.067734
1970-01-01 00:00:00.000735026,68.086601,42.067566
1970-01-01 00:00:00.000735036,68.08645600000001,42.067364000000005
1970-01-01 00:00:00.000735046,68.086327,42.067188
1970-01-01 00:00:00.000735056,68.086182,42.066998
1970-01-01 00:00:00.000735066,68.08606,42.066826
1970-01-01 00:00:00.000735076,68.08593,42.066643
1970-01-01 00:00:00.000735086,68.085815,42.066456
1970-01-01 00:00:00.000735096,68.085686,42.066257
1970-01-01 00:00:00.000735106,68.085564,42.066067
1970-01-01 00:00:00.000735116,68.085426,42.065884
1970-01-01 00:00:00.000735126,68.08530400000001,42.065723
1970-01-01 00:00:00.000735136,68.085175,42.065552
1970-01-01 00:00:00.000735146,68.08503,42.065365
1970-01-01 00:00:00.000735156,68.0849,42.065193
1970-01-01 00:00:00.000735166,68.08476999999999,42.065022
1970-01-01 00:00:00.000735176,68.084641,42.06488
1970-01-01 00:00:00.000735186,68.08451099999999,42.064682
1970-01-01 00:00:00.000735196,68.08438100000001,42.064495
1970-01-01 00:00:00.000735206,68.084251,42.064289
1970-01-01 00:00:00.000735216,68.084106,42.064125
1970-01-01 00:00:00.000735226,68.083969,42.063942
1970-01-01 00:00:00.000735236,68.083839,42.063759000000005
1970-01-01 00:00:00.000735246,68.083702,42.063595
1970-01-01 00:00:00.000735256,68.083572,42.063396
1970-01-01 00:00:00.000735266,68.083427,42.063244
1970-01-01 00:00:00.000735276,68.08329,42.063034
1970-01-01 00:00:00.000735286,68.08315999999999,42.06287
1970-01-01 00:00:00.000735296,68.083031,42.062695
1970-01-01 00:00:00.000735306,68.082893,42.062515000000005
1970-01-01 00:00:00.000735316,68.082764,42.062313
1970-01-01 00:00:00.000735326,68.082626,42.062122
1970-01-01 00:00:00.000735336,68.082489,42.061932
1970-01-01 00:00:00.000735346,68.082352,42.061783
1970-01-01 00:00:00.000735356,68.082222,42.0616
1970-01-01 00:00:00.000735366,68.082092,42.061424
1970-01-01 00:00:00.000735376,68.08195500000001,42.061245
1970-01-01 00:00:00.000735386,68.081818,42.061089
1970-01-01 00:00:00.000735396,68.081688,42.060921
1970-01-01 00:00:00.000735406,68.081558,42.060757
1970-01-01 00:00:00.000735416,68.08142099999999,42.060596
1970-01-01 00:00:00.000735426,68.081284,42.060452000000005
1970-01-01 00:00:00.000735436,68.081161,42.060322
1970-01-01 00:00:00.000735446,68.081009,42.060162
1970-01-01 00:00:00.000735456,68.08085600000001,42.059998
1970-01-01 00:00:00.000735466,68.080711,42.059811
1970-01-01 00:00:00.000735476,68.08058199999999,42.059639
1970-01-01 00:00:00.000735486,68.08045200000001,42.059467
1970-01-01 00:00:00.000735496,68.080292,42.059334
1970-01-01 00:00:00.000735506,68.080162,42.05912
1970-01-01 00:00:00.000735516,68.080025,42.058956
1970-01-01 00:00:00.000735526,68.079872,42.058762
1970-01-01 00:00:00.000735536,68.079735,42.058578
1970-01-01 00:00:00.000735546,68.07958199999999,42.058399
1970-01-01 00:00:00.000735556,68.07943,42.058201
1970-01-01 00:00:00.000735566,68.079285,42.058014
1970-01-01 00:00:00.000735576,68.07914,42.057865
1970-01-01 00:00:00.000735586,68.078979,42.05769
1970-01-01 00:00:00.000735596,68.078835,42.05751
1970-01-01 00:00:00.000735606,68.078682,42.05732
1970-01-01 00:00:00.000735616,68.07856,42.057198
1970-01-01 00:00:00.000735626,68.078423,42.057022
1970-01-01 00:00:00.000735636,68.078262,42.05685
1970-01-01 00:00:00.000735646,68.078102,42.056702
1970-01-01 00:00:00.000735656,68.077957,42.056541
1970-01-01 00:00:00.000735666,68.07781999999999,42.056385
1970-01-01 00:00:00.000735676,68.077667,42.056198
1970-01-01 00:00:00.000735686,68.077545,42.056053000000006
1970-01-01 00:00:00.000735696,68.0774,42.055893
1970-01-01 00:00:00.000735706,68.077263,42.055733
1970-01-01 00:00:00.000735716,68.07711,42.055573
1970-01-01 00:00:00.000735726,68.07695799999999,42.055408
1970-01-01 00:00:00.000735736,68.076828,42.055252
1970-01-01 00:00:00.000735746,68.076706,42.055119
1970-01-01 00:00:00.000735756,68.07656899999999,42.05497
1970-01-01 00:00:00.000735766,68.07641600000001,42.054806
1970-01-01 00:00:00.000735776,68.076286,42.054665
1970-01-01 00:00:00.000735786,68.076157,42.054493
1970-01-01 00:00:00.000735796,68.076012,42.054321
1970-01-01 00:00:00.000735806,68.075836,42.054195
1970-01-01 00:00:00.000735816,68.075684,42.054028
1970-01-01 00:00:00.000735826,68.075546,42.053864
1970-01-01 00:00:00.000735836,68.075409,42.053692
1970-01-01 00:00:00.000735846,68.075249,42.053566
1970-01-01 00:00:00.000735856,68.07511099999999,42.053398
1970-01-01 00:00:00.000735866,68.07498199999999,42.053272
1970-01-01 00:00:00.000735876,68.074821,42.053085
1970-01-01 00:00:00.000735886,68.074669,42.052891
1970-01-01 00:00:00.000735896,68.074516,42.052704
1970-01-01 00:00:00.000735906,68.07435600000001,42.052513
1970-01-01 00:00:00.000735916,68.074219,42.052372
1970-01-01 00:00:00.000735926,68.074081,42.052181
1970-01-01 00:00:00.000735936,68.073914,42.05201
1970-01-01 00:00:00.000735946,68.073761,42.051815000000005
1970-01-01 00:00:00.000735956,68.073616,42.051655
1970-01-01 00:00:00.000735966,68.073463,42.051502
1970-01-01 00:00:00.000735976,68.073318,42.051308
1970-01-01 00:00:00.000735986,68.073196,42.051212
1970-01-01 00:00:00.000735996,68.073074,42.051056
1970-01-01 00:00:00.000736006,68.07289899999999,42.050877
1970-01-01 00:00:00.000736016,68.072746,42.050705
1970-01-01 00:00:00.000736026,68.072609,42.05056
1970-01-01 00:00:00.000736036,68.072441,42.050407
1970-01-01 00:00:00.000736046,68.072311,42.050255
1970-01-01 00:00:00.000736056,68.07216600000001,42.050087
1970-01-01 00:00:00.000736066,68.072014,42.049934
1970-01-01 00:00:00.000736076,68.071861,42.049774
1970-01-01 00:00:00.000736086,68.071701,42.04961
1970-01-01 00:00:00.000736096,68.07154799999999,42.049416
1970-01-01 00:00:00.000736106,68.071396,42.049255
1970-01-01 00:00:00.000736116,68.071236,42.049076
1970-01-01 00:00:00.000736126,68.071083,42.048908
1970-01-01 00:00:00.000736136,68.07093,42.048752
1970-01-01 00:00:00.000736146,68.07077,42.048634
1970-01-01 00:00:00.000736156,68.07061,42.048466
1970-01-01 00:00:00.000736166,68.07045,42.048298
1970-01-01 00:00:00.000736176,68.070312,42.048115
1970-01-01 00:00:00.000736186,68.070183,42.047943
1970-01-01 00:00:00.000736196,68.07003,42.047787
1970-01-01 00:00:00.000736206,68.069901,42.047623
1970-01-01 00:00:00.000736216,68.06975600000001,42.047417
1970-01-01 00:00:00.000736226,68.069618,42.047249
1970-01-01 00:00:00.000736236,68.069443,42.04702
1970-01-01 00:00:00.000736246,68.069275,42.046818
1970-01-01 00:00:00.000736256,68.069138,42.046665
1970-01-01 00:00:00.000736266,68.068977,42.046448
1970-01-01 00:00:00.000736276,68.068832,42.046257
1970-01-01 00:00:00.000736286,68.068703,42.046101
1970-01-01 00:00:00.000736296,68.068558,42.045914
1970-01-01 00:00:00.000736306,68.068405,42.045746
1970-01-01 00:00:00.000736316,68.06824499999999,42.045567
1970-01-01 00:00:00.000736326,68.06809200000001,42.045399
1970-01-01 00:00:00.000736336,68.067947,42.045208
1970-01-01 00:00:00.000736346,68.06781,42.045025
1970-01-01 00:00:00.000736356,68.067657,42.044819
1970-01-01 00:00:00.000736366,68.06752,42.044621
1970-01-01 00:00:00.000736376,68.06736,42.044434
1970-01-01 00:00:00.000736386,68.06723000000001,42.04425
1970-01-01 00:00:00.000736396,68.067093,42.044044
1970-01-01 00:00:00.000736406,68.06694,42.043869
1970-01-01 00:00:00.000736416,68.06680300000001,42.043697
1970-01-01 00:00:00.000736426,68.06665799999999,42.04348
1970-01-01 00:00:00.000736436,68.066521,42.043274
1970-01-01 00:00:00.000736446,68.066376,42.043091
1970-01-01 00:00:00.000736456,68.066231,42.042881
1970-01-01 00:00:00.000736466,68.06609300000001,42.042652
1970-01-01 00:00:00.000736476,68.065956,42.042416
1970-01-01 00:00:00.000736486,68.06581899999999,42.042229
1970-01-01 00:00:00.000736496,68.065674,42.042068
1970-01-01 00:00:00.000736506,68.065529,42.04187
1970-01-01 00:00:00.000736516,68.065384,42.041641
1970-01-01 00:00:00.000736526,68.065247,42.041462
1970-01-01 00:00:00.000736536,68.065117,42.04126
1970-01-01 00:00:00.000736546,68.064987,42.041084000000005
1970-01-01 00:00:00.000736556,68.06485,42.040924
1970-01-01 00:00:00.000736566,68.064713,42.040741
1970-01-01 00:00:00.000736576,68.064575,42.040554
1970-01-01 00:00:00.000736586,68.06443,42.040363
1970-01-01 00:00:00.000736596,68.064301,42.040176
1970-01-01 00:00:00.000736606,68.064163,42.03997
1970-01-01 00:00:00.000736616,68.064011,42.03981
1970-01-01 00:00:00.000736626,68.06388100000001,42.039604
1970-01-01 00:00:00.000736636,68.063751,42.039402
1970-01-01 00:00:00.000736646,68.063622,42.039211
1970-01-01 00:00:00.000736656,68.06349200000001,42.039017
1970-01-01 00:00:00.000736666,68.063354,42.03883
1970-01-01 00:00:00.000736676,68.06321700000001,42.038647
1970-01-01 00:00:00.000736686,68.06308,42.038456
1970-01-01 00:00:00.000736696,68.062943,42.038265
1970-01-01 00:00:00.000736706,68.06280500000001,42.03809
1970-01-01 00:00:00.000736716,68.06266,42.037899
1970-01-01 00:00:00.000736726,68.062523,42.037708
1970-01-01 00:00:00.000736736,68.06237800000001,42.037518
1970-01-01 00:00:00.000736746,68.062248,42.037319
1970-01-01 00:00:00.000736756,68.062111,42.037144
1970-01-01 00:00:00.000736766,68.061966,42.036968
1970-01-01 00:00:00.000736776,68.061836,42.036774
1970-01-01 00:00:00.000736786,68.061699,42.036598
1970-01-01 00:00:00.000736796,68.061577,42.036392
1970-01-01 00:00:00.000736806,68.061447,42.036213
1970-01-01 00:00:00.000736816,68.061302,42.036034
1970-01-01 00:00:00.000736826,68.061157,42.035847
1970-01-01 00:00:00.000736836,68.06102800000001,42.035656
1970-01-01 00:00:00.000736846,68.06089,42.035454
1970-01-01 00:00:00.000736856,68.06076,42.035271
1970-01-01 00:00:00.000736866,68.06061600000001,42.03511
1970-01-01 00:00:00.000736876,68.060478,42.034912
1970-01-01 00:00:00.000736886,68.060333,42.034725
1970-01-01 00:00:00.000736896,68.06019599999999,42.034531
1970-01-01 00:00:00.000736906,68.060066,42.034332
1970-01-01 00:00:00.000736916,68.059937,42.034138
1970-01-01 00:00:00.000736926,68.059799,42.033951
1970-01-01 00:00:00.000736936,68.059662,42.03376
1970-01-01 00:00:00.000736946,68.059525,42.033581
1970-01-01 00:00:00.000736956,68.059395,42.033401
1970-01-01 00:00:00.000736966,68.059258,42.033226
1970-01-01 00:00:00.000736976,68.05912,42.033047
1970-01-01 00:00:00.000736986,68.058983,42.032856
1970-01-01 00:00:00.000736996,68.058846,42.032669
1970-01-01 00:00:00.000737006,68.058708,42.032467
1970-01-01 00:00:00.000737016,68.058578,42.032291
1970-01-01 00:00:00.000737026,68.058441,42.03212
1970-01-01 00:00:00.000737036,68.058304,42.031929
1970-01-01 00:00:00.000737046,68.05818199999999,42.031677
1970-01-01 00:00:00.000737056,68.058052,42.031502
1970-01-01 00:00:00.000737066,68.05792199999999,42.031311
1970-01-01 00:00:00.000737076,68.057793,42.031132
1970-01-01 00:00:00.000737086,68.057671,42.030922
1970-01-01 00:00:00.000737096,68.05753299999999,42.030724
1970-01-01 00:00:00.000737106,68.057411,42.030521
1970-01-01 00:00:00.000737116,68.057266,42.030357
1970-01-01 00:00:00.000737126,68.057129,42.030186
1970-01-01 00:00:00.000737136,68.05699200000001,42.03001
1970-01-01 00:00:00.000737146,68.056862,42.029835
1970-01-01 00:00:00.000737156,68.056725,42.029652
1970-01-01 00:00:00.000737166,68.056587,42.029457
1970-01-01 00:00:00.000737176,68.05645,42.029282
1970-01-01 00:00:00.000737186,68.05632,42.029118
1970-01-01 00:00:00.000737196,68.05619,42.028942
1970-01-01 00:00:00.000737206,68.056061,42.028767
1970-01-01 00:00:00.000737216,68.05592299999999,42.028545
1970-01-01 00:00:00.000737226,68.05579399999999,42.028378
1970-01-01 00:00:00.000737236,68.05566400000001,42.028183
1970-01-01 00:00:00.000737246,68.055534,42.028
1970-01-01 00:00:00.000737256,68.055397,42.027824
1970-01-01 00:00:00.000737266,68.055252,42.027668
1970-01-01 00:00:00.000737276,68.055115,42.0275
1970-01-01 00:00:00.000737286,68.05499300000001,42.027321
1970-01-01 00:00:00.000737296,68.054855,42.027149
1970-01-01 00:00:00.000737306,68.054733,42.026974
1970-01-01 00:00:00.000737316,68.054611,42.026817
1970-01-01 00:00:00.000737326,68.054466,42.026642
1970-01-01 00:00:00.000737336,68.05435200000001,42.026451
1970-01-01 00:00:00.000737346,68.054237,42.02626
1970-01-01 00:00:00.000737356,68.054108,42.026093
1970-01-01 00:00:00.000737366,68.053986,42.025913
1970-01-01 00:00:00.000737376,68.053871,42.02573
1970-01-01 00:00:00.000737386,68.053749,42.025574
1970-01-01 00:00:00.000737396,68.053619,42.025398
1970-01-01 00:00:00.000737406,68.053497,42.025227
1970-01-01 00:00:00.000737416,68.053375,42.02507
1970-01-01 00:00:00.000737426,68.05323800000001,42.024883
1970-01-01 00:00:00.000737436,68.053116,42.024712
1970-01-01 00:00:00.000737446,68.053001,42.02454
1970-01-01 00:00:00.000737456,68.05289499999999,42.024357
1970-01-01 00:00:00.000737466,68.05278,42.024197
1970-01-01 00:00:00.000737476,68.052658,42.024025
1970-01-01 00:00:00.000737486,68.052536,42.023857
1970-01-01 00:00:00.000737496,68.052406,42.023689000000005
1970-01-01 00:00:00.000737506,68.052299,42.023525
1970-01-01 00:00:00.000737516,68.052185,42.023354
1970-01-01 00:00:00.000737526,68.052063,42.02322
