metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
3_status__anomaly__log_likelihood__RW,Логарифм правдоподобия,3_status,anomaly,log_likelihood,RW,21703,-655035097.7000926,7.2941785281661346e+19,8540596307.1474905,-210074977006.0498,-8.945062641607752,-8.943782723661283,-8.254496033011533,-8.253080438803096,-8.252651509082243,-8.228506219746732,95.0,-11.139144360228043,-8.23010531735559,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\anomaly\log_likelihood\RW.png
3_status__anomaly__mahalanobis__RW,Квадрат расстояния Махаланобиса,3_status,anomaly,mahalanobis,RW,21703,1310070178.2328806,2.9176714112703994e+20,17081192614.30653,0.0,0.0,0.0,0.0,0.0,0.0,420149953995.59344,95.0,0.0,0.0074743292429322265,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\anomaly\mahalanobis\RW.png
3_status__anomaly__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",3_status,anomaly,filter_distance,RW,21703,158.54160257313617,3895192.1121358247,1973.6241060890559,0.0,0.0,0.0,0.0,0.0,0.0,39127.13368226766,95.0,0.0,0.003760618552410347,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\anomaly\filter_distance\RW.png
3_status__anomaly__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,3_status,anomaly,sqrt_mahalanobis,RW,21703,3039.889073501475,1300829252.6536872,36067.01058659682,0.0,0.0,0.0,0.0,0.0,0.0,648189.7515354538,95.0,0.0,0.08640613795764551,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\anomaly\sqrt_mahalanobis\RW.png
3_status__anomaly__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),3_status,anomaly,log1p_filter_distance,RW,21703,0.0912227495050929,0.7805499316482305,0.8834873692635512,0.0,0.0,0.0,0.0,0.0,0.0,10.57459701875056,95.0,0.0,0.0037532495548094225,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\anomaly\log1p_filter_distance\RW.png
3_status__move__log_likelihood__RW,Логарифм правдоподобия,3_status,move,log_likelihood,RW,369737,-19217455.31661295,2.4299330059977544e+18,1558824238.3276424,-210280170733.3919,-9.99344274303604,-9.496921532237804,-8.807026997336006,-8.511040315401857,-8.259595893516826,-7.106873340044781,95.0,-10.18150639407923,-8.254013067463985,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\move\log_likelihood\RW.png
3_status__move__mahalanobis__RW,Квадрат расстояния Махаланобиса,3_status,move,mahalanobis,RW,369737,38434893.53691284,9.719732023992316e+18,3117648476.655493,0.0,0.0017681795108862649,0.36953394812953916,0.761578345521547,1.3013475705526658,2.154355196385756,420560341450.2799,95.0,0.0003234270649219301,2.5169964339276873,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\move\mahalanobis\RW.png
3_status__move__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",3_status,move,filter_distance,RW,369737,4.330104454757585,111871.69542071967,334.47226405297,0.0,0.002345680789788245,0.033717438355478836,0.0466050933778873,0.05609007445512302,0.0707377605435302,39168.4270448071,95.0,0.0010843312544522106,0.07678187535491504,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\move\filter_distance\RW.png
3_status__move__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,3_status,move,sqrt_mahalanobis,RW,369737,84.3398133733897,38427780.33279299,6199.014464638149,0.0,0.0420497266382399,0.6078930400403834,0.8726845624402594,1.1407662208150564,1.4677721881701968,648506.23855926,95.0,0.017984078094857407,1.586504470063922,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\move\sqrt_mahalanobis\RW.png
3_status__move__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),3_status,move,log1p_filter_distance,RW,369737,0.0446309447637634,0.021382993810234282,0.1462292508707963,0.0,0.002342933975199336,0.03316146829181769,0.04555168153870843,0.05457347942589355,0.06834790671531597,10.575651799154558,95.0,0.0010837437919484706,0.0739768478154187,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\move\log1p_filter_distance\RW.png
3_status__stand__log_likelihood__RW,Логарифм правдоподобия,3_status,stand,log_likelihood,RW,382636,-7649315.193260511,7.978768142092777e+17,893239505.5130945,-224021431949.6721,-8.946319333168951,-8.94421943509312,-8.255572359653227,-8.253524571130828,-8.232010532157569,-6.977108577305039,95.0,-8.948439208935483,-8.230271493878536,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\stand\log_likelihood\RW.png
3_status__stand__mahalanobis__RW,Квадрат расстояния Махаланобиса,3_status,stand,mahalanobis,RW,382636,15298613.28552243,3.1915072568384906e+18,1786479011.0265753,0.0,2.9053287894860137e-10,0.00016339545183131996,0.0008404846806871419,0.0021763843325798633,0.008946463004206175,448042863882.8383,95.0,2.9071306536149273e-15,0.015458543192005025,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\stand\mahalanobis\RW.png
3_status__stand__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",3_status,stand,filter_distance,RW,382636,1.9037704493048333,45883.32354502493,214.2039298076133,0.0,9.971518833073978e-07,0.0005464247903832486,0.001245865371272723,0.0024501112751910354,0.004876124214821231,40407.91902988609,95.0,3.2454926246952457e-09,0.006470304863825722,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\stand\filter_distance\RW.png
3_status__stand__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,3_status,stand,sqrt_mahalanobis,RW,382636,37.1526088018139,15297232.969181648,3911.167724501424,0.0,1.7045025049235666e-05,0.012782623041900015,0.02899111382281029,0.046651734507701895,0.09458574416301681,669360.0405483124,95.0,5.3917813880079405e-08,0.12433238995462342,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\stand\sqrt_mahalanobis\RW.png
3_status__stand__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),3_status,stand,log1p_filter_distance,RW,382636,0.0031473276865285798,0.010392685408474168,0.10194452122833364,0.0,9.971513861517892e-07,0.0005462755547190456,0.00124508992501187,0.002447114646278737,0.004864274426224046,10.606805807650046,95.0,3.2454926194286343e-09,0.006449462298151621,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\stand\log1p_filter_distance\RW.png
3_status__anomaly__distances,"Расстояние между соседними точками, м",3_status,anomaly,distances,,21818,156485.91067146746,1958776693867.9556,1399563.0367611013,0.0,0.0,0.0,0.0,0.0,0.0,16512917.120612258,95.0,0.0,0.44452799966731504,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\anomaly\distances\distances.png
3_status__move__distances,"Расстояние между соседними точками, м",3_status,move,distances,,369724,25.25638926325481,926.7801873355105,30.44306468369291,0.0,1.1611437125414055,15.5425206048527,22.88294053272352,36.795590816075205,50.45283450890114,15889.78918229845,95.0,0.4445280004569554,54.75759064169347,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\move\distances\distances.png
3_status__stand__distances,"Расстояние между соседними точками, м",3_status,stand,distances,,382533,1.1036699297608301,503.6406757509098,22.441940106659892,0.0,0.0,0.44452799966731504,0.8890560001242704,1.2969068418194472,2.8612936680911103,13801.992559909928,95.0,0.0,3.852250675397164,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\3_status\stand\distances\distances.png
2_status__stand_move__log_likelihood__RW,Логарифм правдоподобия,2_status,stand_move,log_likelihood,RW,752373,-13334220.7185624,1.599948025927983e+18,1264890519.344652,-224021431949.6721,-9.789939922963276,-8.945705354214306,-8.678287661407495,-8.254724334282853,-8.25271702919394,-6.977108577305039,95.0,-9.992620149399107,-8.231863819665946,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\2_status\stand_move\log_likelihood\RW.png
2_status__anomaly__log_likelihood__RW,Логарифм правдоподобия,2_status,anomaly,log_likelihood,RW,21703,-655035097.7000926,7.2941785281661346e+19,8540596307.1474905,-210074977006.0498,-8.945062641607752,-8.943782723661283,-8.254496033011533,-8.253080438803096,-8.252651509082243,-8.228506219746732,95.0,-11.139144360228043,-8.23010531735559,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\2_status\anomaly\log_likelihood\RW.png
2_status__stand_move__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,stand_move,mahalanobis,RW,752373,26668424.338428825,6.399792103713326e+18,2529781038.689579,0.0,1.4964859155230548e-09,0.0006634476284027538,0.005940305576895342,0.7463292497151546,1.7553018355101613,448042863882.8383,95.0,3.366861535954723e-14,2.1482145689905408,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\1\RW\2_status\stand_move\mahalanobis\RW.png
