time,lat,lon
0,48.569763,44.151993
10,48.569775,44.152012
20,48.569801,44.151993
30,48.569828,44.152
40,48.569866,44.152
50,48.569878,44.152
60,48.569878,44.152015999999996
70,48.569881,44.152035
80,48.569866,44.152046
90,48.569881,44.151996999999994
100,48.569908,44.151928000000005
110,48.569935,44.151901
120,48.569958,44.151871
130,48.569984000000005,44.151848
140,48.570004,44.151829
150,48.570023,44.151817
160,48.570057,44.151802
170,48.570076,44.151768
180,48.570107,44.151749
190,48.570114000000004,44.151726000000004
200,48.570126,44.151707
210,48.570171,44.151733
220,48.570190000000004,44.151733
230,48.570202,44.151726000000004
240,48.570221000000004,44.151726000000004
250,48.570263,44.151787
260,48.570316,44.151928000000005
270,48.570301,44.151905
280,48.570297,44.151835999999996
290,48.570316,44.151806
300,48.570347,44.151806
310,48.570358,44.151825
320,48.570358,44.151771999999994
330,48.570353999999995,44.151740999999994
340,48.570358,44.151733
350,48.570366,44.15173
360,48.570370000000004,44.151726000000004
370,48.570377,44.151718
380,48.570384999999995,44.151707
390,48.570389,44.151699
400,48.570403999999996,44.151714
410,48.570403999999996,44.151726000000004
420,48.5704,44.151688
430,48.5704,44.151688
440,48.570396,44.151695000000004
450,48.5704,44.151691
460,48.5704,44.151695000000004
470,48.570408,44.151695000000004
480,48.570403999999996,44.151699
490,48.5704,44.151695000000004
500,48.5704,44.151691
510,48.570396,44.15168
520,48.570389,44.151657
530,48.570389,44.151653
540,48.570389,44.151638
550,48.570393,44.151627000000005
560,48.5704,44.151619000000004
570,48.570408,44.151615
580,48.570412,44.151608
590,48.570419,44.151588000000004
600,48.570419,44.151546
610,48.570419,44.151508
620,48.570403999999996,44.151485
630,48.570403999999996,44.151501
640,48.570396,44.151524
650,48.570381,44.151485
660,48.570381,44.151493
670,48.570384999999995,44.151501
680,48.570389,44.151534999999996
690,48.570396,44.151569
700,48.570403999999996,44.151592
710,48.570412,44.151619000000004
720,48.570419,44.151638
730,48.570423,44.151641999999995
740,48.570427,44.151649
750,48.570427,44.151661
760,48.570431,44.151661
770,48.570419,44.15163
780,48.570408,44.151619000000004
790,48.5704,44.151604
800,48.570403999999996,44.151604
810,48.570393,44.151596000000005
820,48.570393,44.151585
830,48.5704,44.151588000000004
840,48.570412,44.1516
850,48.570412,44.151604
860,48.570419,44.151615
870,48.570423,44.151627000000005
880,48.570427,44.151627000000005
890,48.570438,44.15163
900,48.570446000000004,44.151623
910,48.57045,44.151623
920,48.570434999999996,44.151608
930,48.570434999999996,44.151608
940,48.570446000000004,44.151619000000004
950,48.57045,44.151627000000005
960,48.570454,44.151627000000005
970,48.570461,44.151627000000005
980,48.570469,44.151638
990,48.570469,44.151638
1000,48.570461,44.151638
1010,48.570465000000006,44.151641999999995
1020,48.570469,44.151641999999995
1030,48.570473,44.151649
1040,48.570473,44.151657
1050,48.570469,44.151661
1060,48.570465000000006,44.151665
1070,48.570461,44.151669
1080,48.570461,44.151672
1090,48.570465000000006,44.151672
1100,48.570457,44.151665
1110,48.570446000000004,44.151661
1120,48.570431,44.151649
1130,48.570427,44.151641999999995
1140,48.570415000000004,44.15163
1150,48.570408,44.151623
1160,48.570403999999996,44.151610999999995
1170,48.570408,44.151604
1180,48.570415000000004,44.151604
1190,48.570423,44.151604
1200,48.570427,44.1516
1210,48.570423,44.151596000000005
1220,48.570423,44.151604
1230,48.570427,44.1516
1240,48.570427,44.151608
1250,48.570423,44.151619000000004
1260,48.570415000000004,44.151615
1270,48.570415000000004,44.151610999999995
1280,48.570412,44.1516
1290,48.570412,44.151610999999995
1300,48.570415000000004,44.151627000000005
1310,48.570427,44.151634
