time,lat,lon
0,45.131634000000005,36.642056
5,45.13163,36.642056
10,45.13163,36.642059
15,45.131626000000004,36.642059
20,45.131626000000004,36.642056
25,45.131626000000004,36.642052
30,45.131622,36.642052
35,45.131622,36.642047999999996
40,45.131626000000004,36.642047999999996
45,45.131626000000004,36.642052
50,45.131622,36.642052
55,45.131622,36.642056
60,45.131617999999996,36.642059
65,45.131617999999996,36.642056
70,45.131617999999996,36.642056
75,45.131617999999996,36.642056
80,45.131615000000004,36.642052
85,45.131617999999996,36.642052
90,45.131615000000004,36.642052
95,45.131611,36.642052
100,45.131611,36.642056
105,45.131607,36.642056
110,45.131607,36.642059
115,45.131603000000005,36.642059
120,45.131603000000005,36.642059
125,45.131599,36.642063
130,45.131599,36.642063
135,45.131596,36.642067
140,45.131592,36.642067
145,45.131592,36.642067
150,45.131588,36.642067
155,45.131596,36.642063
160,45.131592,36.642067
165,45.131592,36.642075
170,45.131588,36.642075
175,45.131584000000004,36.642075
180,45.13158,36.642075
185,45.131584000000004,36.642078000000005
190,45.131584000000004,36.642078000000005
195,45.131588,36.642078000000005
200,45.131592,36.642078000000005
205,45.131584000000004,36.642078000000005
210,45.13158,36.642078000000005
215,45.131584000000004,36.642075
220,45.131584000000004,36.642075
225,45.131584000000004,36.642071
230,45.131588,36.642067
235,45.131592,36.642063
240,45.131592,36.642059
245,45.131588,36.642063
250,45.131584000000004,36.642067
255,45.131588,36.642063
260,45.131588,36.642063
265,45.131588,36.642059
270,45.131588,36.642056
275,45.131584000000004,36.642059
280,45.131584000000004,36.642059
285,45.131588,36.642059
290,45.131588,36.642059
295,45.131592,36.642056
300,45.131603000000005,36.642047999999996
305,45.131607,36.642047999999996
310,45.131611,36.642044
315,45.131611,36.642044
320,45.131615000000004,36.642047999999996
325,45.131615000000004,36.642052
330,45.131617999999996,36.642047999999996
335,45.131617999999996,36.642047999999996
340,45.131622,36.642044
345,45.131622,36.642044
350,45.131622,36.64204
355,45.131622,36.64204
360,45.131622,36.64204
365,45.131622,36.642044
370,45.131622,36.64204
375,45.131622,36.64204
380,45.131615000000004,36.642044
385,45.131611,36.642044
390,45.131607,36.642047999999996
395,45.131607,36.642044
400,45.131603000000005,36.642044
405,45.131599,36.642044
410,45.131599,36.642044
415,45.131599,36.642044
420,45.131596,36.642044
425,45.131599,36.642044
430,45.131599,36.642044
435,45.131599,36.642044
440,45.131599,36.642044
445,45.131603000000005,36.642044
450,45.131607,36.642044
455,45.131607,36.642047999999996
460,45.131611,36.642047999999996
465,45.131611,36.642047999999996
470,45.131615000000004,36.642047999999996
475,45.131617999999996,36.642047999999996
480,45.131622,36.642047999999996
485,45.131617999999996,36.642047999999996
490,45.131622,36.642044
495,45.131622,36.642044
500,45.131622,36.642044
505,45.131622,36.642044
510,45.131622,36.642044
515,45.131617999999996,36.642044
520,45.131617999999996,36.642047999999996
525,45.131617999999996,36.642052
530,45.131617999999996,36.642047999999996
535,45.131615000000004,36.642052
540,45.131611,36.642052
545,45.131611,36.642052
550,45.131607,36.642052
555,45.131607,36.642047999999996
