metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
3_status__stand__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,3_status,stand,sqrt_mahalanobis,RW,382636,3.431593128235658,130982.2262251101,361.91466704889166,0.0,3.892795098020803e-09,0.001175918582184127,0.0026729230457260863,0.0043094552925213225,0.008737098892759882,62036.36126843877,95.0,3.026810135410491e-14,0.011474995606339307,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\3_status\stand\sqrt_mahalanobis\RW.png
3_status__stand__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),3_status,stand,log1p_filter_distance,RW,382636,0.0003683711330196281,0.0013949544282297053,0.037349088720204475,0.0,6.063594071274371e-12,1.3413172084616267e-06,3.0725673710826826e-06,6.03760905358249e-06,1.2025032344631465e-05,4.615590334835179,95.0,0.0,1.5942946262251126e-05,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\3_status\stand\log1p_filter_distance\RW.png
3_status__anomaly__distances,"Расстояние между соседними точками, м",3_status,anomaly,distances,,21818,156485.91067146746,1958776693867.9556,1399563.0367611013,0.0,0.0,0.0,0.0,0.0,0.0,16512917.120612258,95.0,0.0,0.44452799966731504,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\3_status\anomaly\distances\distances.png
3_status__move__distances,"Расстояние между соседними точками, м",3_status,move,distances,,369724,25.25638926325481,926.7801873355105,30.44306468369291,0.0,1.1611437125414055,15.5425206048527,22.88294053272352,36.795590816075205,50.45283450890114,15889.78918229845,95.0,0.4445280004569554,54.75759064169347,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\3_status\move\distances\distances.png
3_status__stand__distances,"Расстояние между соседними точками, м",3_status,stand,distances,,382533,1.1036699297608301,503.6406757509098,22.441940106659892,0.0,0.0,0.44452799966731504,0.8890560001242704,1.2969068418194472,2.8612936680911103,13801.992559909928,95.0,0.0,3.852250675397164,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\3_status\stand\distances\distances.png
2_status__stand_move__log_likelihood__RW,Логарифм правдоподобия,2_status,stand_move,log_likelihood,RW,752373,-114102.08809785718,117166980218794.69,10824369.73771659,-1924255072.7291446,-13.715774063718055,-13.708754792706788,-13.019432436963026,-13.01573815837404,-13.014455124786972,-11.725899236080123,95.0,-13.717561561208953,-12.9921054003532,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\2_status\stand_move\log_likelihood\RW.png
2_status__anomaly__log_likelihood__RW,Логарифм правдоподобия,2_status,anomaly,log_likelihood,RW,21703,-5598776.823821964,5333747913879647.0,73032512.71782757,-1795672840.9246023,-13.709087619726375,-13.70830333864938,-13.016587689214475,-13.015162189424661,-13.014734142912896,-12.99046631210313,95.0,-14.090748037994818,-12.992073422406353,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\2_status\anomaly\log_likelihood\RW.png
2_status__stand_move__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,stand_move,mahalanobis,RW,752373,228177.55123932078,468667920887711.94,21648739.475722644,0.0,7.711774995307066e-17,5.657505594095395e-06,5.070452059123688e-05,0.006346606450727092,0.014924505697067249,3848510119.4282503,95.0,1.0611338428453938e-26,0.018259260333162178,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\2_status\stand_move\mahalanobis\RW.png
2_status__anomaly__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,anomaly,mahalanobis,RW,21703,11197526.953995172,2.1334991658920428e+16,146065025.4473001,0.0,0.0,0.0,0.0,0.0,0.0,3591345655.81888,95.0,0.0,7.443799441372857e-14,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\2_status\anomaly\mahalanobis\RW.png
2_status__stand_move__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",2_status,stand_move,filter_distance,RW,752373,0.007636301402160804,0.4781498822064785,0.691483826424363,0.0,1.4151346761082095e-11,2.7437442651212507e-06,9.962111254154037e-06,0.00011399446285476072,0.0001591815176219189,100.04746276594364,95.0,1.3346255893312487e-16,0.00017393320066661871,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\2_status\stand_move\filter_distance\RW.png
2_status__anomaly__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",2_status,anomaly,filter_distance,RW,21703,0.3910414404650204,23.757497230329975,4.874166311312117,0.0,0.0,0.0,0.0,0.0,0.0,96.6401037551924,95.0,0.0,1.0346416191507554e-15,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\2_status\anomaly\filter_distance\RW.png
2_status__stand_move__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,2_status,stand_move,sqrt_mahalanobis,RW,752373,5.572761379261622,228146.49556993056,477.6468314245689,0.0,8.78167125056903e-09,0.002378551154399542,0.007120710680208604,0.0796655913850333,0.12216589416406645,62036.36126843877,95.0,1.0301134904419932e-13,0.13512683053824334,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\2_status\stand_move\sqrt_mahalanobis\RW.png
2_status__anomaly__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,2_status,anomaly,sqrt_mahalanobis,RW,21703,280.7560524805426,11118702.992990714,3334.4719211579386,0.0,0.0,0.0,0.0,0.0,0.0,59927.83706941942,95.0,0.0,2.727982371806316e-07,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\2_status\anomaly\sqrt_mahalanobis\RW.png
2_status__stand_move__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),2_status,stand_move,log1p_filter_distance,RW,752373,0.0006119693557754167,0.002186095288688221,0.04675569792750635,0.0,1.4151346760981964e-11,2.7437405010618397e-06,9.962061632653273e-06,0.00011398796597971379,0.00015916884958846935,4.615590334835179,95.0,1.3346255893312487e-16,0.0001739180760412292,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\2_status\stand_move\log1p_filter_distance\RW.png
2_status__anomaly__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),2_status,anomaly,log1p_filter_distance,RW,21703,0.029255363390715668,0.1136205826629607,0.3370765234527031,0.0,0.0,0.0,0.0,0.0,0.0,4.581288308154186,95.0,0.0,1.034641619150755e-15,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\RW\2_status\anomaly\log1p_filter_distance\RW.png
