metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
3_status__anomaly__log_likelihood__RW,Логарифм правдоподобия,3_status,anomaly,log_likelihood,RW,45,-1569.9156042999157,49628308.773917675,7044.736245873061,-42757.58457710287,-3588.403336376227,-13.49629451160426,-7.839470420162133,-7.7956699793166715,-6.362246215358744,-5.5130484365670895,95.0,-20493.417386003235,-5.588581888214277,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\anomaly\log_likelihood\RW.png
3_status__anomaly__mahalanobis__RW,Квадрат расстояния Махаланобиса,3_status,anomaly,mahalanobis,RW,45,3124.533089658605,198535126.66588208,14090.249347186234,0.0,0.0,1.7371359982148582e-19,1.181732517893759,8.990214209833887,7161.12721420094,85504.1432741468,95.0,0.0,40974.14538559918,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\anomaly\mahalanobis\RW.png
3_status__anomaly__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",3_status,anomaly,filter_distance,RW,45,0.8069165739943611,10.914279416107076,3.3036766512640243,0.0,0.0,9.186939701780374e-12,0.006524289185986113,0.18282340212036455,1.8655301620669702,20.181403099085763,95.0,0.0,9.539212522720305,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\anomaly\filter_distance\RW.png
3_status__anomaly__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,3_status,anomaly,sqrt_mahalanobis,RW,45,16.04010218489903,2867.248211556603,53.546691882473965,0.0,0.0,4.167896349736709e-10,1.0870752126204326,2.9983685913899722,80.90637454207501,292.4109151077415,95.0,0.0,199.31283717476072,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\anomaly\sqrt_mahalanobis\RW.png
3_status__anomaly__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),3_status,anomaly,log1p_filter_distance,RW,45,0.21744269082275045,0.338589479822558,0.5818844213609418,0.0,0.0,9.186939701738175e-12,0.006503098132397202,0.16790429415754624,1.0233650191071124,3.053123584394822,95.0,0.0,2.3022543432175224,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\anomaly\log1p_filter_distance\RW.png
3_status__move__log_likelihood__RW,Логарифм правдоподобия,3_status,move,log_likelihood,RW,220841,-859.7524294865337,91387128595.8169,302303.04099664115,-130276762.74492003,-10.711475973400416,-9.986923331639495,-9.163090272463299,-7.7956699793166715,-5.710678866244569,-5.512940017530147,95.0,-10.97682926093675,-5.598439158989481,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\move\log_likelihood\RW.png
3_status__move__mahalanobis__RW,Квадрат расстояния Махаланобиса,3_status,move,mahalanobis,RW,220841,1704.5789083656496,365548492118.91956,604606.063581006,0.0,0.0,0.4139094412762938,2.910117582005731,4.400545718802615,5.8399679605430785,260553504.48658666,95.0,0.0,6.367975406138276,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\move\mahalanobis\RW.png
3_status__move__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",3_status,move,filter_distance,RW,220841,0.044690029017556775,0.06807573497572446,0.26091327098429556,0.0,0.0,0.025538740112548176,0.04185605550396553,0.04814313706341329,0.05789814748887824,91.96587139387658,95.0,0.0,0.07006126048813308,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\move\filter_distance\RW.png
3_status__move__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,3_status,move,sqrt_mahalanobis,RW,220841,1.7223498725289654,1701.6124192822488,41.25060507777127,0.0,0.0,0.6433579417993485,1.7059066744713003,2.0977477729228116,2.4166025656990184,16141.669817171538,95.0,0.0,2.5234847743028443,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\move\sqrt_mahalanobis\RW.png
3_status__move__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),3_status,move,log1p_filter_distance,RW,220841,0.039395023201189254,0.005117587787222363,0.07153731744496968,0.0,0.0,0.025218074620817786,0.04100379127803003,0.04702015773987107,0.056284059887854565,4.532232451542333,95.0,0.0,0.06771589962758397,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\move\log1p_filter_distance\RW.png
3_status__stand__log_likelihood__RW,Логарифм правдоподобия,3_status,stand,log_likelihood,RW,89626,-11.565694071307846,590609.1686445543,768.5110074973255,-219211.50726539764,-7.795670296402592,-7.7956699793166715,-7.7956699793166715,-7.694229013892107,-5.533390661647858,-5.512940017366118,95.0,-7.808362797180666,-5.5130484365670895,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\stand\log_likelihood\RW.png
3_status__stand__mahalanobis__RW,Квадрат расстояния Махаланобиса,3_status,stand,mahalanobis,RW,89626,8.219377222039597,2362410.531588766,1537.01351054204,0.0,0.0,0.0,0.0,5.370919682108926e-09,0.23106216350066539,438406.4848650225,95.0,0.0,0.556102237713459,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\stand\mahalanobis\RW.png
3_status__stand__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",3_status,stand,filter_distance,RW,89626,0.004234172230075399,0.004536062592777562,0.06735029764431306,0.0,0.0,0.0,0.0,1.6631763597692824e-06,0.021417310686033697,11.877396754614615,95.0,0.0,0.033542140378105496,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\stand\filter_distance\RW.png
3_status__stand__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,3_status,stand,sqrt_mahalanobis,RW,89626,0.10421371124045735,8.208516724429087,2.8650509113153797,0.0,0.0,0.0,0.0,7.328655843337465e-05,0.48068925858662104,662.122711334555,95.0,0.0,0.7457226275010554,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\stand\sqrt_mahalanobis\RW.png
3_status__stand__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),3_status,stand,log1p_filter_distance,RW,89626,0.0037802966062810903,0.00047656519078903114,0.02183037312528192,0.0,0.0,0.0,0.0,1.6631749766914411e-06,0.021191183085922646,2.5554735849232006,95.0,0.0,0.03299187374288892,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\stand\log1p_filter_distance\RW.png
3_status__anomaly__distances,"Расстояние между соседними точками, м",3_status,anomaly,distances,,51,250.8477492084235,253312.33305033352,503.3014335866067,0.0,0.0,0.0,15.519216406351699,269.60435051214074,1763.8744642236152,1864.8258364990888,95.0,0.0,1819.1429481924413,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\anomaly\distances\distances.png
3_status__move__distances,"Расстояние между соседними точками, м",3_status,move,distances,,220850,44.34814727624675,13883469.342293553,3726.0527830793744,0.0,0.0,5.141663900359568,32.163409516564755,41.0615320337418,47.376238821810794,1228289.844884786,95.0,0.0,49.47516754186149,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\move\distances\distances.png
3_status__stand__distances,"Расстояние между соседними точками, м",3_status,stand,distances,,89610,1.5274762860760684,7372.8066052082,85.86504879872952,0.0,0.0,0.0,0.0,0.0,5.511354439835169,16463.801481760383,95.0,0.0,8.965929481800782,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\3_status\stand\distances\distances.png
2_status__stand_move__log_likelihood__RW,Логарифм правдоподобия,2_status,stand_move,log_likelihood,RW,310467,-614.8968269641238,65005696789.507706,254962.1477582657,-130276762.74492003,-10.588244680108323,-9.719051066726516,-7.795669979316676,-7.795669979302778,-5.665146591229136,-5.512940017366118,95.0,-10.858962059981549,-5.540993310736184,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\2_status\stand_move\log_likelihood\RW.png
2_status__anomaly__log_likelihood__RW,Логарифм правдоподобия,2_status,anomaly,log_likelihood,RW,45,-1569.9156042999157,49628308.773917675,7044.736245873061,-42757.58457710287,-3588.403336376227,-13.49629451160426,-7.839470420162133,-7.7956699793166715,-6.362246215358744,-5.5130484365670895,95.0,-20493.417386003235,-5.588581888214277,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\2_status\anomaly\log_likelihood\RW.png
2_status__stand_move__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,stand_move,mahalanobis,RW,310467,1214.871727446978,260022771303.72427,509924.2799707857,0.0,0.0,0.0,0.9523295971587398,3.8835340590686718,5.59689043533503,260553504.48658666,95.0,0.0,6.137690298106697,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\2_status\stand_move\mahalanobis\RW.png
2_status__anomaly__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,anomaly,mahalanobis,RW,45,3124.533089658605,198535126.66588208,14090.249347186234,0.0,0.0,1.7371359982148582e-19,1.181732517893759,8.990214209833887,7161.12721420094,85504.1432741468,95.0,0.0,40974.14538559918,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\2_status\anomaly\mahalanobis\RW.png
2_status__stand_move__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",2_status,stand_move,filter_distance,RW,310467,0.033011181924516915,0.05006910556004839,0.22376126912414576,0.0,0.0,0.0,0.03143969762097906,0.045886461424866146,0.05578937177997419,91.96587139387658,95.0,0.0,0.06468769307470491,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\2_status\stand_move\filter_distance\RW.png
2_status__anomaly__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",2_status,anomaly,filter_distance,RW,45,0.8069165739943611,10.914279416107076,3.3036766512640243,0.0,0.0,9.186939701780374e-12,0.006524289185986113,0.18282340212036455,1.8655301620669702,20.181403099085763,95.0,0.0,9.539212522720305,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\2_status\anomaly\filter_distance\RW.png
2_status__stand_move__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,2_status,stand_move,sqrt_mahalanobis,RW,310467,1.2552243113851276,1213.2961393750854,34.832400712197334,0.0,0.0,0.0,0.9758737608721426,1.970668429509485,2.365774806549985,16141.669817171538,95.0,0.0,2.477436234855834,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\2_status\stand_move\sqrt_mahalanobis\RW.png
2_status__anomaly__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,2_status,anomaly,sqrt_mahalanobis,RW,45,16.04010218489903,2867.248211556603,53.546691882473965,0.0,0.0,4.167896349736709e-10,1.0870752126204326,2.9983685913899722,80.90637454207501,292.4109151077415,95.0,0.0,199.31283717476072,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\2_status\anomaly\sqrt_mahalanobis\RW.png
2_status__stand_move__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),2_status,stand_move,log1p_filter_distance,RW,310467,0.029113719597923086,0.00403827222046441,0.06354740136673104,0.0,0.0,0.0,0.030955590958394702,0.044864814268324116,0.05428870684785177,4.532232451542333,95.0,0.0,0.06268151021365143,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\2_status\stand_move\log1p_filter_distance\RW.png
2_status__anomaly__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),2_status,anomaly,log1p_filter_distance,RW,45,0.21744269082275045,0.338589479822558,0.5818844213609418,0.0,0.0,9.186939701738175e-12,0.006503098132397202,0.16790429415754624,1.0233650191071124,3.053123584394822,95.0,0.0,2.3022543432175224,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\RW\2_status\anomaly\log1p_filter_distance\RW.png
