metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
2_status__stand_move__log_likelihood__CV,Логарифм правдоподобия,2_status,stand_move,log_likelihood,CV,165030,-2107.665747612169,149773864991.5044,387006.2854676968,-111929457.58787324,-7.592212645379615,-4.98807595755303,-4.8536939425395955,-4.835173819825318,-4.829327686650656,-4.622992860927867,95.0,-12.829390305633488,-4.828680435707132,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\2\CV\2_status\stand_move\log_likelihood\CV.png
2_status__anomaly__log_likelihood__CV,Логарифм правдоподобия,2_status,anomaly,log_likelihood,CV,139164,-176438.60830386888,206703283450325.0,14377179.25917059,-3994468075.649106,-4057.567622527808,-53.04450806851857,-5.129364440324794,-4.8453545224585435,-4.830174130854753,-4.6163775924511015,95.0,-13840.282877571015,-4.828759871752337,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\2\CV\2_status\anomaly\log_likelihood\CV.png
2_status__stand_move__mahalanobis__CV,Квадрат расстояния Махаланобиса,2_status,stand_move,mahalanobis,CV,165030,4205.640409745115,599095454899.9268,774012.5676627782,1.2630140667513227e-10,0.0016768628818510031,0.013343634544929345,0.05008665431991413,0.31417039375386513,5.388086448161354,223858905.52119756,95.0,0.0004067852163054915,15.351881223804257,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\2\CV\2_status\stand_move\mahalanobis\CV.png
2_status__anomaly__mahalanobis__CV,Квадрат расстояния Махаланобиса,2_status,anomaly,mahalanobis,CV,139164,352866.6539258844,826813133959879.2,28754358.521098662,1.2527733931870777e-09,0.00333693224072625,0.03273755605643675,0.562246972416132,92.76695144278409,8105.478292585067,7988936141.701129,95.0,0.0005511581291388386,27668.328861543883,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\2\CV\2_status\anomaly\mahalanobis\CV.png
2_status__stand_move__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",2_status,stand_move,filter_distance,CV,165030,0.42516512647131643,441.9389834656254,21.022344861257164,4.547473508864641e-12,0.013515831328282117,0.03857647503661589,0.07473442369103665,0.18673903822119953,0.7712746409901858,5008.027824573843,95.0,0.006595864729140134,1.2918967250175488,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\2\CV\2_status\stand_move\filter_distance\CV.png
2_status__anomaly__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",2_status,anomaly,filter_distance,CV,139164,12.739388925115163,35511.68826478274,188.44545169566373,6.821210263296962e-12,0.010699733087409331,0.05259459969111552,0.2103349463750359,2.3418550678812906,30.074935983267334,30350.32442073573,95.0,0.0038749170946060273,49.32766732075283,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\2\CV\2_status\anomaly\filter_distance\CV.png
2_status__stand_move__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,2_status,stand_move,sqrt_mahalanobis,CV,165030,1.335249382397167,4203.857518831924,64.83716155748895,1.1238389861324987e-05,0.04094951591005921,0.11551465077886844,0.22380047881593274,0.560509048767045,2.3212251971471236,14961.915168894575,95.0,0.020168917046841688,3.918147638263388,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\2\CV\2_status\stand_move\sqrt_mahalanobis\CV.png
2_status__anomaly__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,2_status,anomaly,sqrt_mahalanobis,CV,139164,41.318660048109656,351159.42225771304,592.5870588004036,3.539453903057755e-05,0.05776618588514442,0.18093522610822974,0.7498312958694102,9.631560176592114,90.03042981450801,89380.84885310236,95.0,0.023476757179737778,166.33799571391359,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\2\CV\2_status\anomaly\sqrt_mahalanobis\CV.png
2_status__stand_move__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),2_status,stand_move,log1p_filter_distance,CV,165030,0.16036290953739143,0.07397660599469198,0.27198640773886473,4.5474735088543014e-12,0.013425307240017868,0.03785100152319165,0.07207358332874145,0.171209241549807,0.5716994234500505,8.518997128258109,95.0,0.006574207194613865,0.8293797389262157,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\2\CV\2_status\stand_move\log1p_filter_distance\CV.png
2_status__anomaly__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),2_status,anomaly,log1p_filter_distance,CV,139164,0.899254114584042,1.7199114799791586,1.3114539564846182,6.821210263273697e-12,0.010642896011196805,0.0512581634770245,0.19089713648834677,1.206526059411319,3.436401577322388,10.320595433780523,95.0,0.003867428941109302,3.918554945404919,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_2\distributions\2\CV\2_status\anomaly\log1p_filter_distance\CV.png
