metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
3_status__anomaly__log_likelihood__CV,Логарифм правдоподобия,3_status,anomaly,log_likelihood,CV,45,-86603.44016062455,136176810981.03947,369021.42347164545,-2218228.3743157024,-251362.55299956742,-1036.3676962384188,-102.63068340780445,-13.102116288149098,-4.961320674049134,-1.9063305954300578,95.0,-1108101.2239374525,-4.886155480394383,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\anomaly\log_likelihood\CV.png
3_status__anomaly__mahalanobis__CV,Квадрат расстояния Махаланобиса,3_status,anomaly,mahalanobis,CV,45,173195.3083631961,544709777147.5943,738044.5631176984,0.0,0.002277064289805517,3.780620153299088,200.3662535588109,2062.2414819450532,502716.64634835004,4436453.377080724,95.0,0.0001986996874424469,2216197.5869654478,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\anomaly\mahalanobis\CV.png
3_status__anomaly__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",3_status,anomaly,filter_distance,CV,45,44.11659844146218,27169.69765159701,164.83233193641655,0.0,1.3955049250542501e-06,0.17707292083361398,1.968737042773155,6.812279943245187,104.93591456567862,985.2217499070057,95.0,1.244787289377157e-07,512.8032214027281,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\anomaly\filter_distance\CV.png
3_status__anomaly__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,3_status,anomaly,sqrt_mahalanobis,CV,45,133.22497373325456,155446.41473696972,394.26693335476375,0.0,0.04734408896918449,1.944381689200731,14.155078719626074,45.41190903215866,706.1906454137267,2106.2890060674777,95.0,0.0057479278488964235,1468.6258648931741,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\anomaly\sqrt_mahalanobis\CV.png
3_status__anomaly__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),3_status,anomaly,log1p_filter_distance,CV,45,1.5295614197386174,2.806834220171562,1.6753609223601826,0.0,1.3955038659469938e-06,0.16303078118791742,1.0881366242517208,2.055696847401199,4.659502135900041,6.893881227802569,95.0,1.244786582491565e-07,6.163108767857581,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\anomaly\log1p_filter_distance\CV.png
3_status__move__log_likelihood__CV,Логарифм правдоподобия,3_status,move,log_likelihood,CV,220841,-8934.524997573466,3617339472238.2,1901930.4593591744,-681293759.790027,-10.390567625201477,-5.371167138982847,-4.994488636738136,-4.958893326614593,-2.5127867514302515,-1.4928637463340966,95.0,-23.06136433842246,-2.0078962788671455,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\move\log_likelihood\CV.png
3_status__move__mahalanobis__CV,Квадрат расстояния Махаланобиса,3_status,move,mahalanobis,CV,220841,17860.292028639684,14469357991274.916,3803860.9321681196,0.0,0.0,0.02260085458154088,0.23451654718552087,1.5689585101847716,14.219260660516698,1362587509.999427,95.0,0.0,39.36833836701469,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\move\mahalanobis\CV.png
3_status__move__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",3_status,move,filter_distance,CV,220841,1.0241595646374815,2202.4031790644904,46.92976858098163,0.0,0.0,0.014068526054718856,0.04938409744316371,0.16336348333263542,1.2203059683432627,14800.52957396107,95.0,0.0,1.9078638134370955,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\move\filter_distance\CV.png
3_status__move__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,3_status,move,sqrt_mahalanobis,CV,220841,3.7079630277463824,17846.54303882455,133.5909541803806,0.0,0.0,0.150335806052786,0.48426908551498604,1.2525807399863578,3.770843494566792,36913.24301655745,95.0,0.0,6.274419364930487,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\move\sqrt_mahalanobis\CV.png
3_status__move__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),3_status,move,log1p_filter_distance,CV,220841,0.1823801812374762,0.1958345922396949,0.4425320239708025,0.0,0.0,0.01397048282119062,0.04820341820402608,0.15131536411523314,0.7976450099654375,9.602485804003969,95.0,0.0,1.0674187268817517,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\move\log1p_filter_distance\CV.png
