metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
3_status__stand__mahalanobis__RW,Квадрат расстояния Махаланобиса,3_status,stand,mahalanobis,RW,51672,2.1110126758832806,47387.30821566695,217.68626097130465,0.0,5.045197053786974e-07,2.910719521617685e-06,1.6288730735022497e-05,9.704039797373756e-05,0.0015863465232887764,34449.75049096908,95.0,4.9885031500792523e-17,0.005275529325746336,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\3_status\stand\mahalanobis\RW.png
3_status__stand__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",3_status,stand,filter_distance,RW,51672,3.355025703765014e-05,6.238934731595765e-07,0.000789869275994184,0.0,9.590178400076254e-07,2.303494811237039e-06,5.439014467612568e-06,1.3244745396110447e-05,5.317343581881739e-05,0.1562140613114955,95.0,9.536125303714598e-12,9.651459082272423e-05,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\3_status\stand\filter_distance\RW.png
3_status__stand__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,3_status,stand,sqrt_mahalanobis,RW,51672,0.03902031341096948,2.10949009102459,1.4524083761203632,0.0,0.0007102955056725274,0.0017060830934094873,0.004035929971520738,0.009850908484594266,0.039828965155120806,185.60643978851888,95.0,7.06293363276138e-09,0.07263282434732969,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\3_status\stand\sqrt_mahalanobis\RW.png
3_status__stand__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),3_status,stand,log1p_filter_distance,RW,51672,3.3260887547725585e-05,5.560737306174198e-07,0.0007457035138829774,0.0,9.590173801503109e-07,2.3034921581969404e-06,5.4389996762270125e-06,1.3244657685244614e-05,5.3172022161764786e-05,0.1451509272524623,95.0,9.536125303669129e-12,9.650993358908888e-05,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\3_status\stand\log1p_filter_distance\RW.png
3_status__anomaly__distances,"Расстояние между соседними точками, м",3_status,anomaly,distances,,139261,1177.650949969037,352647255.7736157,18778.904541362783,0.0,0.2776606798967091,0.8053149531428974,3.0399477139723716,118.90830190104448,1097.7450477039379,1485000.036494093,95.0,0.0,1445.5149934540254,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\3_status\anomaly\distances\distances.png
3_status__move__distances,"Расстояние между соседними точками, м",3_status,move,distances,,113353,37.728360269337585,9703.784982564233,98.50779148150787,0.0,2.088485567936866,26.397239930237173,42.688398211720326,49.22179858334328,56.15720868922083,19226.63568217937,95.0,0.8301397948188234,58.2644531789893,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\3_status\move\distances\distances.png
3_status__stand__distances,"Расстояние между соседними точками, м",3_status,stand,distances,,51579,18.116629933126916,2886358.106746191,1698.928517256153,0.0,0.22682892160981602,0.5448215047336611,1.2864297717693813,3.1326442679159934,12.574878319571999,374867.7984272933,95.0,0.0,22.83806283827238,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\3_status\stand\distances\distances.png
2_status__stand_move__log_likelihood__RW,Логарифм правдоподобия,2_status,stand_move,log_likelihood,RW,165030,-14.031854818079621,14763.573093162851,121.50544470583552,-42055.67887834194,-13.385342857049327,-13.38099760491628,-13.374433285545049,-13.370433151150035,-13.370406943484046,-13.265047424195098,95.0,-13.386783715295174,-13.37040635275491,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\2_status\stand_move\log_likelihood\RW.png
2_status__anomaly__log_likelihood__RW,Логарифм правдоподобия,2_status,anomaly,log_likelihood,RW,139164,-51.95891953620358,4006904.962059405,2001.725496180584,-528782.2038346531,-18.00418583839236,-13.4806807530424,-13.370451524058497,-13.370409154366584,-13.370406352632397,-13.265046398526724,95.0,-23.571781863892106,-13.370405974638423,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\2_status\anomaly\log_likelihood\RW.png
2_status__stand_move__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,stand_move,mahalanobis,RW,165030,1.3129931480692472,59037.447730059444,242.9762287345399,0.0,1.937691244139349e-06,5.3875851277561024e-05,0.007995060507302162,0.02113721938907116,0.029721958321649,84079.20086011685,95.0,7.562472968899351e-07,0.03245393346466173,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\2_status\stand_move\mahalanobis\RW.png
2_status__anomaly__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,anomaly,mahalanobis,RW,139164,76.92078406120906,16026936.501503782,4003.365646740725,0.0,7.559880779603837e-07,6.359423633000603e-06,8.928223004933287e-05,0.08288348029026325,4.124843304355705,1057536.2805714519,95.0,5.0742152845165036e-17,20.39873536527304,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\2_status\anomaly\mahalanobis\RW.png
2_status__stand_move__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",2_status,stand_move,filter_distance,RW,165030,0.00011772351739042568,2.680833094421335e-07,0.0005177676210831781,0.0,1.879450382440332e-06,9.881450808120669e-06,0.00012060295681290177,0.00019616254300183525,0.00023244434970368395,0.1562140613114955,95.0,1.1741342261823835e-06,0.00024267947609124297,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\2_status\stand_move\filter_distance\RW.png
2_status__anomaly__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",2_status,anomaly,filter_distance,RW,139164,0.0006589576361722126,3.16741184842765e-05,0.0056279764111336235,0.0,1.1739402241023962e-06,3.289069949374671e-06,1.2740542593059262e-05,0.00027117775080637047,0.0019225995578374252,0.9817979804247238,95.0,9.7052133122543e-12,0.004778007413876937,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\2_status\anomaly\filter_distance\RW.png
2_status__stand_move__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,2_status,stand_move,sqrt_mahalanobis,RW,165030,0.09519293778686441,1.3039314526647532,1.1418981796398282,0.0,0.0013920097859351954,0.0073400171169236625,0.08941510222411966,0.14538644843500703,0.1724005751773563,289.96413719651065,95.0,0.0008696248023655615,0.18014975286092516,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\2_status\stand_move\sqrt_mahalanobis\RW.png
2_status__anomaly__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,2_status,anomaly,sqrt_mahalanobis,RW,139164,0.8626894359886964,76.17655099824256,8.72791790739593,0.0,0.0008694757489202236,0.0025217897678039307,0.00944892745497235,0.28789491053031435,2.0309709605374713,1028.3658301263476,95.0,7.123332080750064e-09,4.516495916667368,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\2_status\anomaly\sqrt_mahalanobis\RW.png
2_status__stand_move__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),2_status,stand_move,log1p_filter_distance,RW,165030,0.0001175917484423219,2.410951607948128e-07,0.0004910144201495642,0.0,1.8794486162756748e-06,9.88140198689809e-06,0.00012059568486097864,0.0001961433056459214,0.000232417338701448,0.1451509272524623,95.0,1.1741335368873327e-06,0.00024265003419038527,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\2_status\stand_move\log1p_filter_distance\RW.png
2_status__anomaly__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),2_status,anomaly,log1p_filter_distance,RW,139164,0.0006461188003388322,2.2734948243683572e-05,0.004768117893224073,0.0,1.1739395350351104e-06,3.2890645403959656e-06,1.2740461433035827e-05,0.0002711409887659843,0.0019207537287881152,0.6840045035810486,95.0,9.705213312207206e-12,0.004766628966258349,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\RW\2_status\anomaly\log1p_filter_distance\RW.png
