time,lat,lon
0 days 00:00:00,40.894753,27.46744
0 days 00:00:10,40.894749,27.467442
0 days 00:00:20,40.894753,27.467415
0 days 00:00:30,40.894764,27.467398
0 days 00:00:40,40.894775,27.467402
0 days 00:00:50,40.894791,27.467342
0 days 00:01:00,40.894794,27.467314
0 days 00:01:10,40.894802,27.467325
0 days 00:01:20,40.894817,27.467375
0 days 00:01:30,40.894855,27.46736
0 days 00:01:40,40.894855,27.467293
0 days 00:01:50,40.894836,27.467306
0 days 00:02:00,40.894794,27.467344
0 days 00:02:10,40.89476,27.467361
0 days 00:02:20,40.894745,27.467367
0 days 00:02:30,40.894737,27.467381
0 days 00:02:40,40.894733,27.467394
0 days 00:02:50,40.894714,27.467403
0 days 00:03:00,40.894703,27.46739
0 days 00:03:10,40.89465,27.467367
0 days 00:03:20,40.894691,27.467327
0 days 00:03:30,40.894741,27.467306
0 days 00:03:40,40.89476,27.467295
0 days 00:03:50,40.894756,27.467333
0 days 00:04:00,40.894733,27.467365
0 days 00:04:10,40.894733,27.467386
0 days 00:04:20,40.89473,27.467396
0 days 00:04:30,40.894726,27.467402
0 days 00:04:40,40.894722,27.467398
0 days 00:04:50,40.894718,27.467403
0 days 00:05:00,40.894714,27.467396
0 days 00:05:10,40.89473,27.467381
0 days 00:05:20,40.89473,27.467396
0 days 00:05:30,40.894745,27.467392
0 days 00:05:40,40.894753,27.467409
0 days 00:05:50,40.894775,27.467474
0 days 00:06:00,40.894787,27.467491
0 days 00:06:10,40.894791,27.467485
0 days 00:06:20,40.894787,27.467463
0 days 00:06:30,40.894783,27.467463
0 days 00:06:40,40.894779,27.46747
0 days 00:06:50,40.894768,27.467472
0 days 00:07:00,40.894749,27.46747
0 days 00:07:10,40.894714,27.46748
0 days 00:07:20,40.894703,27.467476
0 days 00:07:30,40.894688,27.467505
0 days 00:07:40,40.894737,27.46748
0 days 00:07:50,40.894741,27.467495
0 days 00:08:00,40.894741,27.467514
0 days 00:08:10,40.89473,27.46752
0 days 00:08:20,40.894726,27.467546
0 days 00:08:30,40.894718,27.467569
0 days 00:08:40,40.894714,27.467546
0 days 00:08:50,40.894703,27.467508
0 days 00:09:00,40.894688,27.467484
0 days 00:09:10,40.894684,27.467482
0 days 00:09:20,40.89468,27.467482
0 days 00:09:30,40.894665,27.467493
0 days 00:09:40,40.894672,27.467482
0 days 00:09:50,40.894676,27.46747
0 days 00:10:00,40.894688,27.467466
0 days 00:10:10,40.894691,27.467457
0 days 00:10:20,40.894699,27.467426
0 days 00:10:30,40.894711,27.467388
0 days 00:10:40,40.894714,27.467384
0 days 00:10:50,40.894722,27.467381
0 days 00:11:00,40.894703,27.467384
0 days 00:11:10,40.894684,27.467403
0 days 00:11:20,40.894695,27.467424
0 days 00:11:30,40.894711,27.467453
0 days 00:11:40,40.894741,27.467482
0 days 00:11:50,40.894733,27.467491
0 days 00:12:00,40.894733,27.467472
0 days 00:12:10,40.894749,27.467455
0 days 00:12:20,40.894745,27.467457
0 days 00:12:30,40.894726,27.467432
0 days 00:12:40,40.894714,27.467428
0 days 00:12:50,40.89473,27.467421
0 days 00:13:00,40.894737,27.467417
0 days 00:13:10,40.894741,27.467381
0 days 00:13:20,40.894726,27.46739
0 days 00:13:30,40.894737,27.467377
0 days 00:13:40,40.894745,27.467381
0 days 00:13:50,40.894791,27.46736
0 days 00:14:00,40.894814,27.467367
0 days 00:14:10,40.894821,27.467405
0 days 00:14:20,40.894794,27.467455
0 days 00:14:30,40.894791,27.46747
0 days 00:14:40,40.894775,27.467485
0 days 00:14:50,40.894764,27.467461
0 days 00:15:00,40.894726,27.467447
0 days 00:15:10,40.894745,27.467426
0 days 00:15:20,40.894753,27.467411
0 days 00:15:30,40.894749,27.467413
0 days 00:15:40,40.894737,27.467434
0 days 00:15:50,40.894714,27.467451
0 days 00:16:00,40.894714,27.467422
0 days 00:16:10,40.894699,27.4674
0 days 00:16:20,40.894672,27.467405
0 days 00:16:30,40.894657,27.46739
0 days 00:16:40,40.894638,27.467405
0 days 00:16:50,40.89463,27.467432
0 days 00:17:00,40.894634,27.46744
0 days 00:17:10,40.894669,27.467447
0 days 00:17:20,40.894684,27.467419
0 days 00:17:30,40.894691,27.467409
0 days 00:17:40,40.894695,27.467371
0 days 00:17:50,40.894707,27.467381
0 days 00:18:00,40.894711,27.467392
0 days 00:18:10,40.894722,27.467489
0 days 00:18:20,40.894726,27.467499
0 days 00:18:30,40.894741,27.467466
0 days 00:18:40,40.894745,27.467487
0 days 00:18:50,40.894753,27.467518
0 days 00:19:00,40.89476,27.467524
0 days 00:19:10,40.894753,27.467545
0 days 00:19:20,40.894756,27.46756
0 days 00:19:30,40.894749,27.467562
0 days 00:19:40,40.894741,27.467569
0 days 00:19:50,40.894726,27.467575
0 days 00:20:00,40.894726,27.467571
0 days 00:20:10,40.894714,27.467569
0 days 00:20:20,40.894718,27.467573
0 days 00:20:30,40.89473,27.46756
0 days 00:20:40,40.894722,27.467525
0 days 00:20:50,40.894711,27.467506
0 days 00:21:00,40.894722,27.467495
0 days 00:21:10,40.894695,27.467525
0 days 00:21:20,40.894714,27.467545
0 days 00:21:30,40.894733,27.467533
0 days 00:21:40,40.894733,27.467527
0 days 00:21:50,40.894733,27.467508
0 days 00:22:00,40.89473,27.467501
0 days 00:22:10,40.894714,27.467512
0 days 00:22:20,40.894691,27.467476
0 days 00:22:30,40.894661,27.467451
0 days 00:22:40,40.894749,27.467411
0 days 00:22:50,40.894745,27.467405
0 days 00:23:00,40.894749,27.467367
0 days 00:23:10,40.894749,27.4674
0 days 00:23:20,40.894768,27.467459
0 days 00:23:30,40.894768,27.467567
0 days 00:23:40,40.894764,27.467606
0 days 00:23:50,40.89476,27.467615
0 days 00:24:00,40.894772,27.467398
0 days 00:24:10,40.894787,27.467361
0 days 00:24:20,40.894791,27.467339
0 days 00:24:30,40.894798,27.467327
0 days 00:24:40,40.894821,27.467316
0 days 00:24:50,40.894817,27.467346
0 days 00:25:00,40.894779,27.467405
0 days 00:25:10,40.894753,27.46743
0 days 00:25:20,40.894741,27.467436
0 days 00:25:30,40.894741,27.46747
0 days 00:25:40,40.894745,27.467482
0 days 00:25:50,40.894775,27.467451
0 days 00:26:00,40.894802,27.467432
0 days 00:26:10,40.894794,27.467461
0 days 00:26:20,40.894814,27.467474
0 days 00:26:30,40.894817,27.467482
0 days 00:26:40,40.894791,27.467487
0 days 00:26:50,40.894772,27.467501
0 days 00:27:00,40.894768,27.467503
0 days 00:27:10,40.894772,27.467468
0 days 00:27:20,40.894779,27.467449
0 days 00:27:30,40.894783,27.467422
0 days 00:27:40,40.894772,27.467415
0 days 00:27:50,40.894779,27.467428
0 days 00:28:00,40.894798,27.467474
0 days 00:28:10,40.894779,27.467474
0 days 00:28:20,40.894722,27.46743
0 days 00:28:30,40.894695,27.467422
0 days 00:28:40,40.894699,27.467442
0 days 00:28:50,40.894707,27.467421
0 days 00:29:00,40.894733,27.467407
0 days 00:29:10,40.894745,27.467375
0 days 00:29:20,40.89473,27.467346
0 days 00:29:30,40.894711,27.467354
0 days 00:29:40,40.894711,27.467367
0 days 00:29:50,40.894691,27.467382
0 days 00:30:00,40.894691,27.467394
0 days 00:30:10,40.894691,27.467409
0 days 00:30:20,40.894695,27.467411
0 days 00:30:30,40.894722,27.46748
0 days 00:30:40,40.894711,27.467478
0 days 00:30:50,40.894733,27.467445
0 days 00:31:00,40.894722,27.467417
0 days 00:31:10,40.894768,27.4674
0 days 00:31:20,40.894772,27.467392
0 days 00:31:30,40.894768,27.467394
0 days 00:31:40,40.894756,27.467403
0 days 00:31:50,40.894753,27.467415
0 days 00:32:00,40.894707,27.467421
0 days 00:32:10,40.894718,27.467403
0 days 00:32:20,40.894745,27.467363
0 days 00:32:30,40.894753,27.467331
0 days 00:32:40,40.894756,27.467327
0 days 00:32:50,40.894775,27.467361
0 days 00:33:00,40.89476,27.467384
0 days 00:33:10,40.894749,27.467402
0 days 00:33:20,40.894726,27.46743
0 days 00:33:30,40.894726,27.467422
0 days 00:33:40,40.894733,27.467405
0 days 00:33:50,40.894737,27.467365
0 days 00:34:00,40.894718,27.467352
0 days 00:34:10,40.894733,27.467365
0 days 00:34:20,40.894768,27.46736
0 days 00:34:30,40.894749,27.467371
0 days 00:34:40,40.894722,27.467382
0 days 00:34:50,40.894718,27.467367
0 days 00:35:00,40.894722,27.467371
0 days 00:35:10,40.894733,27.467373
0 days 00:35:20,40.894718,27.467398
0 days 00:35:30,40.894672,27.467411
0 days 00:35:40,40.894665,27.4674
0 days 00:35:50,40.89468,27.467381
0 days 00:36:00,40.894691,27.467379
0 days 00:36:10,40.894703,27.467396
0 days 00:36:20,40.894722,27.467426
0 days 00:36:30,40.894718,27.46743
0 days 00:36:40,40.894707,27.467449
0 days 00:36:50,40.894722,27.467449
0 days 00:37:00,40.894733,27.46744
0 days 00:37:10,40.894749,27.467432
0 days 00:37:20,40.894764,27.467428
0 days 00:37:30,40.89476,27.467434
0 days 00:37:40,40.894764,27.46743
0 days 00:37:50,40.894768,27.46744
0 days 00:38:00,40.894779,27.46744
0 days 00:38:10,40.894779,27.467453
0 days 00:38:20,40.894775,27.467468
0 days 00:38:30,40.894756,27.467493
0 days 00:38:40,40.894745,27.467495
0 days 00:38:50,40.894745,27.467499
0 days 00:39:00,40.894745,27.467527
0 days 00:39:10,40.89473,27.467545
0 days 00:39:20,40.894711,27.467541
0 days 00:39:30,40.894722,27.467516
0 days 00:39:40,40.894711,27.467508
0 days 00:39:50,40.894718,27.467495
0 days 00:40:00,40.894711,27.467497
0 days 00:40:10,40.894707,27.467485
0 days 00:40:20,40.894711,27.467476
0 days 00:40:30,40.894798,27.467417
0 days 00:40:40,40.894806,27.4674
0 days 00:40:50,40.894806,27.467386
0 days 00:41:00,40.894802,27.467373
0 days 00:41:10,40.894787,27.467358
0 days 00:41:20,40.894753,27.467367
0 days 00:41:30,40.894737,27.467371
0 days 00:41:40,40.894726,27.467373
0 days 00:41:50,40.894707,27.467398
0 days 00:42:00,40.894688,27.467409
0 days 00:42:10,40.894669,27.4674
0 days 00:42:20,40.894657,27.467409
0 days 00:42:30,40.894646,27.467422
0 days 00:42:40,40.894642,27.467411
0 days 00:42:50,40.894634,27.467415
0 days 00:43:00,40.89463,27.467421
0 days 00:43:10,40.894653,27.467442
0 days 00:43:20,40.894676,27.467463
0 days 00:43:30,40.894711,27.467505
0 days 00:43:40,40.894691,27.467501
0 days 00:43:50,40.89468,27.467505
0 days 00:44:00,40.894676,27.467514
0 days 00:44:10,40.894676,27.467491
0 days 00:44:20,40.894672,27.467497
0 days 00:44:30,40.894669,27.467495
0 days 00:44:40,40.894665,27.467478
0 days 00:44:50,40.894665,27.467463
0 days 00:45:00,40.894665,27.467472
0 days 00:45:10,40.894669,27.467453
0 days 00:45:20,40.894665,27.467453
0 days 00:45:30,40.894661,27.46747
0 days 00:45:40,40.894657,27.467476
0 days 00:45:50,40.89465,27.467476
0 days 00:46:00,40.894642,27.467493
0 days 00:46:10,40.894634,27.467499
0 days 00:46:20,40.894619,27.467497
0 days 00:46:30,40.89463,27.467522
0 days 00:46:40,40.894653,27.46756
0 days 00:46:50,40.894665,27.46756
0 days 00:47:00,40.894684,27.467524
0 days 00:47:10,40.894684,27.467543
0 days 00:47:20,40.894676,27.467583
0 days 00:47:30,40.894676,27.467609
0 days 00:47:40,40.894672,27.467617
0 days 00:47:50,40.894672,27.467609
0 days 00:48:00,40.894684,27.467581
0 days 00:48:10,40.894703,27.467529
0 days 00:48:20,40.894714,27.467512
0 days 00:48:30,40.894722,27.467493
0 days 00:48:40,40.894726,27.467487
0 days 00:48:50,40.894726,27.467495
0 days 00:49:00,40.894711,27.467514
0 days 00:49:10,40.894718,27.467518
0 days 00:49:20,40.894711,27.467522
0 days 00:49:30,40.894711,27.467529
0 days 00:49:40,40.894711,27.467524
0 days 00:49:50,40.894722,27.467518
0 days 00:50:00,40.89473,27.467516
0 days 00:50:10,40.894753,27.467503
0 days 00:50:20,40.894764,27.467501
0 days 00:50:30,40.894791,27.467489
0 days 00:50:40,40.894791,27.467489
0 days 00:50:50,40.894783,27.467487
0 days 00:51:00,40.894791,27.467478
0 days 00:51:10,40.894798,27.467466
0 days 00:51:20,40.894798,27.467463
0 days 00:51:30,40.894794,27.467474
0 days 00:51:40,40.894783,27.467487
0 days 00:51:50,40.894798,27.467497
0 days 00:52:00,40.894783,27.467524
0 days 00:52:10,40.894779,27.467514
0 days 00:52:20,40.894775,27.467508
0 days 00:52:30,40.894768,27.46751
0 days 00:52:40,40.894749,27.46752
0 days 00:52:50,40.89473,27.467529
0 days 00:53:00,40.894714,27.46752
0 days 00:53:10,40.894722,27.467495
0 days 00:53:20,40.894737,27.46747
0 days 00:53:30,40.894745,27.467461
0 days 00:53:40,40.894753,27.467468
0 days 00:53:50,40.894741,27.46747
0 days 00:54:00,40.894741,27.46748
0 days 00:54:10,40.894733,27.46748
0 days 00:54:20,40.894749,27.467485
0 days 00:54:30,40.894772,27.467485
0 days 00:54:40,40.894775,27.467484
0 days 00:54:50,40.894791,27.467485
0 days 00:55:00,40.894802,27.467457
0 days 00:55:10,40.894794,27.467445
0 days 00:55:20,40.894764,27.467449
0 days 00:55:30,40.894756,27.467443
0 days 00:55:40,40.89476,27.46743
0 days 00:55:50,40.894772,27.467417
0 days 00:56:00,40.89476,27.467447
0 days 00:56:10,40.894756,27.467463
0 days 00:56:20,40.89476,27.467455
0 days 00:56:30,40.894772,27.467442
0 days 00:56:40,40.894768,27.467445
0 days 00:56:50,40.894753,27.467451
0 days 00:57:00,40.894741,27.467489
0 days 00:57:10,40.894726,27.467499
0 days 00:57:20,40.89473,27.467474
0 days 00:57:30,40.894733,27.467457
0 days 00:57:40,40.894733,27.467461
0 days 00:57:50,40.894741,27.467457
0 days 00:58:00,40.894756,27.467442
0 days 00:58:10,40.894768,27.467405
0 days 00:58:20,40.894756,27.467409
0 days 00:58:30,40.89473,27.46744
0 days 00:58:40,40.894711,27.467455
0 days 00:58:50,40.894707,27.467445
0 days 00:59:00,40.894707,27.467443
0 days 00:59:10,40.894718,27.467436
0 days 00:59:20,40.894726,27.46744
0 days 00:59:30,40.894741,27.467447
0 days 00:59:40,40.894741,27.467449
0 days 00:59:50,40.894741,27.467459
0 days 01:00:00,40.894741,27.467478
0 days 01:00:10,40.894749,27.467484
0 days 01:00:20,40.894756,27.467472
0 days 01:00:30,40.894753,27.467449
0 days 01:00:40,40.894745,27.467424
0 days 01:00:50,40.894741,27.467421
0 days 01:01:00,40.894741,27.467413
0 days 01:01:10,40.894741,27.467421
0 days 01:01:20,40.894745,27.467443
0 days 01:01:30,40.894745,27.467451
0 days 01:01:40,40.894741,27.467443
0 days 01:01:50,40.89473,27.467459
0 days 01:02:00,40.894726,27.467445
0 days 01:02:10,40.894714,27.467445
0 days 01:02:20,40.894699,27.467485
0 days 01:02:30,40.894695,27.467489
0 days 01:02:40,40.894699,27.46748
0 days 01:02:50,40.894703,27.467466
0 days 01:03:00,40.894707,27.46748
0 days 01:03:10,40.894714,27.467472
0 days 01:03:20,40.894714,27.467445
0 days 01:03:30,40.894726,27.467461
0 days 01:03:40,40.894753,27.467463
