metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
3_status__anomaly__log_likelihood__CV,Логарифм правдоподобия,3_status,anomaly,log_likelihood,CV,21703,-464517542.6456742,5.193588940401233e+19,7206655909.9219055,-413271858503.602,-13.858866279802609,-13.845700196253544,-11.159631716416111,-11.154206807855193,-11.099696923449539,-10.972472096563255,95.0,-14368.608895366267,-11.066460483308832,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\anomaly\log_likelihood\CV.png
3_status__anomaly__mahalanobis__CV,Квадрат расстояния Махаланобиса,3_status,anomaly,mahalanobis,CV,21703,929035060.4163015,2.0774355761893075e+20,14413311819.943768,0.0,0.0,0.0,0.0,0.0,0.0,826543716985.2186,95.0,0.0,28681.133231829153,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\anomaly\mahalanobis\CV.png
3_status__anomaly__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",3_status,anomaly,filter_distance,CV,21703,10.655356320097988,13079.507060644739,114.3656725623766,0.0,0.0,0.0,0.0,0.0,0.0,4030.2547558201313,95.0,0.0,0.00879711402061383,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\anomaly\filter_distance\CV.png
3_status__anomaly__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,3_status,anomaly,sqrt_mahalanobis,CV,21703,3308.565273594439,918088456.2466663,30299.974525511836,0.0,0.0,0.0,0.0,0.0,0.0,909144.4973078915,95.0,0.0,167.7519789219283,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\anomaly\sqrt_mahalanobis\CV.png
3_status__anomaly__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),3_status,anomaly,log1p_filter_distance,CV,21703,0.1240032401438599,0.6848166145481014,0.8275364732433861,0.0,0.0,0.0,0.0,0.0,0.0,8.301832960281715,95.0,0.0,0.008758632453375676,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\anomaly\log1p_filter_distance\CV.png
3_status__move__log_likelihood__CV,Логарифм правдоподобия,3_status,move,log_likelihood,CV,369737,-23203820.79037986,1.4084963063987548e+18,1186800870.5754957,-227198084913.76147,-13.858203481379253,-13.845359034654242,-11.159607438071857,-11.154848849635735,-11.101440308114622,-7.1165285860862015,95.0,-13.859300200061003,-11.100423409987012,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\move\log_likelihood\CV.png
3_status__move__mahalanobis__CV,Квадрат расстояния Махаланобиса,3_status,move,mahalanobis,CV,369737,46407616.98765391,5.633985225718899e+18,2373601741.177087,0.0,7.017490680452795e-05,0.00046781121242790724,0.0012248281347785493,0.0028886264679289318,0.010153445294697179,454396169805.2156,95.0,3.249186256142427e-05,0.016846558716135367,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\move\mahalanobis\CV.png
3_status__move__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",3_status,move,filter_distance,CV,369737,0.6055017022019662,656.0215768596512,25.61291816368551,0.0,1.134877940264739e-05,3.1539188475567324e-05,8.061194451341818e-05,0.00019890915881313448,0.0004014942336926203,2757.15092369424,95.0,7.549003651899743e-06,0.0005213581295653567,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\move\filter_distance\CV.png
3_status__move__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,3_status,move,sqrt_mahalanobis,CV,369737,187.8951125247229,46372312.41434323,6809.7219043323075,0.0,0.00837704642485521,0.021628943858355804,0.03499754469642905,0.053745943734657145,0.10076430565229479,674089.1408450485,95.0,0.005700163378577877,0.12979429379092694,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\move\sqrt_mahalanobis\CV.png
3_status__move__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),3_status,move,log1p_filter_distance,CV,369737,0.006580707711620845,0.037895017044864795,0.19466642505800735,0.0,1.1348715005737642e-05,3.1538691125819784e-05,8.060869554522165e-05,0.0001988893790092839,0.00040141365644958695,7.922315779007691,95.0,7.548975158315012e-06,0.0005212222696347925,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\move\log1p_filter_distance\CV.png
3_status__stand__log_likelihood__CV,Логарифм правдоподобия,3_status,stand,log_likelihood,CV,382636,-14942569.792713273,6.29046587292523e+17,793124572.3671175,-118532448209.99722,-13.857465181572644,-13.844286520652659,-11.158714054548108,-11.153440387797325,-11.067570352702804,-6.710478251112613,95.0,-13.858650254938944,-11.066493154020957,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\stand\log_likelihood\CV.png
3_status__stand__mahalanobis__CV,Квадрат расстояния Махаланобиса,3_status,stand,mahalanobis,CV,382636,29885114.974478513,2.5161863492539075e+18,1586249144.7606544,0.0,1.6392746896557594e-05,0.00010722151459002025,0.00031844351604786233,0.0008694464065020981,0.003440572859214652,237064896398.0461,95.0,7.593415964438994e-06,0.005590183637340279,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\stand\mahalanobis\CV.png
3_status__stand__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",3_status,stand,filter_distance,CV,382636,0.43097411298681854,429.7886735103246,20.73134519297589,0.0,5.162003216852138e-06,1.5058339411792123e-05,4.3343625271090785e-05,0.00010537781527541654,0.0002318872841804077,2178.506116665224,95.0,3.519190759430103e-06,0.00029702534331775695,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\stand\filter_distance\CV.png
3_status__stand__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,3_status,stand,sqrt_mahalanobis,CV,382636,132.68741359592136,29867509.024751738,5465.1174758418265,0.0,0.004048795733993332,0.010354782208696855,0.017844985739579676,0.02948637662530653,0.05865639657511342,486893.1057203892,95.0,0.002755615351286495,0.0747675305577891,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\stand\sqrt_mahalanobis\CV.png
3_status__stand__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),3_status,stand,log1p_filter_distance,CV,382636,0.00488396070469646,0.027921904393465608,0.16709848710705194,0.0,5.161989893759382e-06,1.5058226036137365e-05,4.334268596330685e-05,0.00010537226342346503,0.00023186040247972765,7.686853578127927,95.0,3.5191845670928286e-06,0.00029698124002286745,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\stand\log1p_filter_distance\CV.png
3_status__anomaly__distances,"Расстояние между соседними точками, м",3_status,anomaly,distances,,21818,156485.91067146746,1958776693867.9556,1399563.0367611013,0.0,0.0,0.0,0.0,0.0,0.0,16512917.120612258,95.0,0.0,0.44452799966731504,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\anomaly\distances\distances.png
3_status__move__distances,"Расстояние между соседними точками, м",3_status,move,distances,,369724,25.25638926325481,926.7801873355105,30.44306468369291,0.0,1.1611437125414055,15.5425206048527,22.88294053272352,36.795590816075205,50.45283450890114,15889.78918229845,95.0,0.4445280004569554,54.75759064169347,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\move\distances\distances.png
3_status__stand__distances,"Расстояние между соседними точками, м",3_status,stand,distances,,382533,1.1036699297608301,503.6406757509098,22.441940106659892,0.0,0.0,0.44452799966731504,0.8890560001242704,1.2969068418194472,2.8612936680911103,13801.992559909928,95.0,0.0,3.852250675397164,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\3_status\stand\distances\distances.png
2_status__stand_move__log_likelihood__CV,Логарифм правдоподобия,2_status,stand_move,log_likelihood,CV,752373,-19002378.106042232,1.0121068965520504e+18,1006035236.2378021,-227198084913.76147,-13.857817253270808,-13.844814451189112,-11.159241225818105,-11.154268063858359,-11.100068186395294,-6.710478251112613,95.0,-13.858987161797788,-11.067455918125754,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\1\CV\2_status\stand_move\log_likelihood\CV.png
