metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
3_status__stand__log_likelihood__RW,Логарифм правдоподобия,3_status,stand,log_likelihood,RW,89626,-13.043941607878521,9.059463368055724,3.0098942453275206,-844.4676076633517,-13.370405974638423,-13.370405974638423,-13.370405974638423,-13.265046398526724,-11.067974051988468,-11.0678969804122,95.0,-13.370420584795133,-11.067896982020756,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\3_status\stand\log_likelihood\RW.png
3_status__stand__mahalanobis__RW,Квадрат расстояния Махаланобиса,3_status,stand,mahalanobis,RW,89626,0.031188483566534878,33.93500721606105,5.82537614374051,0.0,0.0,0.0,0.0,2.820577731571824e-16,0.0008827894481110726,1661.25440246089,95.0,0.0,0.0021252029065776112,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\3_status\stand\mahalanobis\RW.png
3_status__stand__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",3_status,stand,filter_distance,RW,89626,1.6112542286082475e-05,6.513790849073461e-08,0.00025522129317659723,0.0,0.0,0.0,0.0,2.280486633877184e-11,8.130463215581498e-05,0.04520246181699842,95.0,0.0,0.00012794806421597687,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\3_status\stand\filter_distance\RW.png
3_status__stand__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,3_status,stand,sqrt_mahalanobis,RW,89626,0.006429660091682825,0.031147143037640303,0.17648553209155787,0.0,0.0,0.0,0.0,1.6794575331818546e-08,0.029711772887262212,40.758488716596084,95.0,0.0,0.04609992077733164,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\3_status\stand\sqrt_mahalanobis\RW.png
3_status__stand__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),3_status,stand,log1p_filter_distance,RW,89626,1.6080628509167405e-05,6.279979230407775e-08,0.00025059886732401197,0.0,0.0,0.0,0.0,2.2804866338511807e-11,8.130132711335099e-05,0.044210610016501006,95.0,0.0,0.00012793987955974755,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\3_status\stand\log1p_filter_distance\RW.png
3_status__anomaly__distances,"Расстояние между соседними точками, м",3_status,anomaly,distances,,51,250.8477492084235,253312.33305033352,503.3014335866067,0.0,0.0,0.0,15.519216406351699,269.60435051214074,1763.8744642236152,1864.8258364990888,95.0,0.0,1819.1429481924413,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\3_status\anomaly\distances\distances.png
3_status__move__distances,"Расстояние между соседними точками, м",3_status,move,distances,,220850,44.34814727624675,13883469.342293553,3726.0527830793744,0.0,0.0,5.141663900359568,32.163409516564755,41.0615320337418,47.376238821810794,1228289.844884786,95.0,0.0,49.47516754186149,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\3_status\move\distances\distances.png
3_status__stand__distances,"Расстояние между соседними точками, м",3_status,stand,distances,,89610,1.5274762860760684,7372.8066052082,85.86504879872952,0.0,0.0,0.0,0.0,0.0,5.511354439835169,16463.801481760383,95.0,0.0,8.965929481800782,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\3_status\stand\distances\distances.png
2_status__stand_move__log_likelihood__RW,Логарифм правдоподобия,2_status,stand_move,log_likelihood,RW,310467,-15.332416169973149,931067.3562162534,964.9183158258803,-493058.1161541462,-13.380929450535206,-13.377570772115513,-13.370405974638423,-13.273592150278072,-11.068472540611259,-11.0678969804122,95.0,-13.381940914404156,-11.06800294155085,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\2_status\stand_move\log_likelihood\RW.png
2_status__anomaly__log_likelihood__RW,Логарифм правдоподобия,2_status,anomaly,log_likelihood,RW,45,-19.241906640396905,721.7638129937045,26.865662340498968,-176.44747967877535,-27.833742803101877,-13.417823123272536,-13.370405974638423,-12.21558700561262,-11.07103073634999,-11.067896982020756,95.0,-90.32610801695267,-11.068170287615143,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\2_status\anomaly\log_likelihood\RW.png
2_status__stand_move__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,stand_move,mahalanobis,RW,310467,4.598030418919828,3724207.2639688547,1929.8205263621937,0.0,0.0,0.0,0.0036049136102661488,0.014694920330190294,0.02117706752170621,986084.0754117253,95.0,0.0,0.023223588614304687,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\2_status\stand_move\mahalanobis\RW.png
2_status__anomaly__mahalanobis__RW,Квадрат расстояния Махаланобиса,2_status,anomaly,mahalanobis,RW,45,12.04491225109437,2957.801611077138,54.385674686236435,0.0,0.0,4.834669420164148e-37,0.004477884157525271,0.03424842444078248,27.77739832843373,330.7591653967263,95.0,0.0,156.82940336067975,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\2_status\anomaly\mahalanobis\RW.png
2_status__stand_move__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",2_status,stand_move,filter_distance,RW,310467,0.00012488506576062794,7.184329865971096e-07,0.0008476042629653945,0.0,0.0,0.0,0.00011864008588954958,0.00017296858414736323,0.00021039650973155493,0.34617972846983913,95.0,0.0,0.00024487749745456464,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\2_status\stand_move\filter_distance\RW.png
2_status__anomaly__filter_distance__RW,"Расстояние между измерением и оценкой фильтра, м",2_status,anomaly,filter_distance,RW,45,0.0030904396373988363,0.00016085699848589379,0.012682941239550619,0.0,0.0,0.0,2.479990011964094e-05,0.0006948738668161017,0.0071184321244854055,0.07764759262565057,95.0,0.0,0.036306310390586086,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\2_status\anomaly\filter_distance\RW.png
2_status__stand_move__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,2_status,stand_move,sqrt_mahalanobis,RW,310467,0.07728238886628143,4.5920578512909485,2.142908736108691,0.0,0.0,0.0,0.06004093278977392,0.12122260651454822,0.14552342602314108,993.0176611781511,95.0,0.0,0.15239287586387942,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\2_status\stand_move\sqrt_mahalanobis\RW.png
2_status__anomaly__sqrt_mahalanobis__RW,Корень из квадрата расстояния Махаланобиса,2_status,anomaly,sqrt_mahalanobis,RW,45,0.9954914441733356,11.053909035672056,3.3247419502379514,0.0,0.0,6.953178712045411e-19,0.0669169945344624,0.185063298470503,5.035876605355237,18.186785460787902,95.0,0.0,12.333134936245576,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\2_status\anomaly\sqrt_mahalanobis\RW.png
2_status__stand_move__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),2_status,stand_move,log1p_filter_distance,RW,310467,0.00012455854396877018,6.023287098184988e-07,0.0007760983892642085,0.0,0.0,0.0,0.00011863304871114844,0.00017295362680655408,0.00021037437948993046,0.2972707501464069,95.0,0.0,0.00024484751985397684,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\2_status\stand_move\log1p_filter_distance\RW.png
2_status__anomaly__log1p_filter_distance__RW,log(1 + расстояние между измерением и фильтром),2_status,anomaly,log1p_filter_distance,RW,45,0.003008958493057642,0.00015031535609313435,0.012260316312931504,0.0,0.0,0.0,2.4799592607202145e-05,0.0006946325537523333,0.007090579012202545,0.07478051053004173,95.0,0.0,0.03562144883269116,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\3\RW\2_status\anomaly\log1p_filter_distance\RW.png
